CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
20 010.002 0 0.0329530239105 0.0518275997626 0.439678907394 0.0347361564636 0.0372669696808 0.0927789211273 0.136610984802 1.0
40 010.002 0 0.0329968929291 0.0505045623931 0.991865873337 0.0346810817719 0.0382039546967 0.0532629489899 0.0960121154785 1.0
60 010.002 0 0.0321829319 0.0477879901304 0.322844028473 0.0342571735382 0.0393049716949 0.0692059993744 0.0893359184265 1.0
80 010.002 0 0.0320029258728 0.106667515743 10.2495141029 0.0344769954681 0.0445759296417 0.0993399620056 0.194237947464 0.995481927711
100 010.002 0 0.032035112381 0.122801577778 4.6502327919 0.0348200798035 0.051924943924 0.222244024277 0.4547290802 0.996706192358
150 010.002 0 0.0324919223785 0.246705435889 4.69097995758 0.0364968776703 0.0769181251526 0.649616956711 0.830192089081 0.991428571429
200 010.002 0 0.0330140590668 0.361547701413 4.35524320602 0.0507440567017 0.181212902069 0.75653386116 1.02312612534 0.989219712526
250 010.002 0 0.0387320518494 0.483666646348 5.0205039978 0.147683143616 0.392225027084 0.769212007523 1.21998405457 0.979777553084
300 010.002 0 0.204707860947 0.913666496849 4.49077486992 0.605454206467 0.818974971771 1.2215359211 1.60205006599 0.971561530507
400 010.002 0 0.728410959244 1.71501036336 4.89011406898 1.38480210304 1.62642598152 2.06428003311 2.4773080349 0.631770833333
500 010.002 0 1.2538049221 2.640304344 6.22324895859 2.22270512581 2.54113793373 3.09739804268 3.90576696396 0.504787234043
600 010.002 0 1.97343707085 3.44009865327 6.58185005188 3.07185697556 3.35896801949 3.81175708771 4.22578501701 0.498941798942
