CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
20 003.002 0 0.249756097794 1.76689775367 4.24640488625 0.850735902786 1.61011600494 2.99081993103 3.58719396591 0.736842105263
40 003.002 0 0.943303823471 4.79404387815 13.9063930511 1.96703982353 4.84450411797 8.17403888702 10.7786579132 0.4
60 003.002 0 0.378334999084 6.11621104081 20.5594859123 2.6376748085 3.98415994644 16.1597349644 18.7575991154 0.408333333333
80 003.002 0 4.64174580574 8.88057990968 27.9539730549 5.11722207069 5.79085898399 23.4483251572 27.5613029003 0.29375
100 003.002 0 5.8400349617 13.1375769377 47.2034089565 6.76001501083 8.69397616386 33.1614949703 36.4874651432 0.005
150 003.002 0 0.190580129623 23.9747132013 95.9895040989 5.60585308075 22.8897879124 41.6805160046 47.9717710018 0.0729166666667
200 003.002 0 3.99444103241 27.5376792804 116.530063152 13.0630202293 22.2384169102 49.5357429981 57.0033690929 0.00574712643678
250 003.002 0 10.1862099171 35.7009485374 139.83227706 19.925153017 30.0940878391 62.3250498772 79.3649220467 0.0
300 003.002 3.1746031746 15.0832588673 50.0728074785 115.28041482 20.8438010216 49.521045208 93.6481170654 94.058164835 0.0
400 003.002 18.1818181818 40.6815011501 66.5887269324 131.475573063 49.1402420998 63.1652629375 92.4215459824 104.335866928 0.0
500 003.002 9.52380952381 37.3002750874 70.111067647 167.963624954 40.0732848644 59.6533050537 103.734946966 118.159061909 0.0
