CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
20 004.002 0 0.101824998856 1.14291274122 3.85421514511 0.14865899086 0.797305107117 2.56062197685 3.18417596817 0.857142857143
40 004.002 0 0.444433927536 3.70053850782 6.82010102272 1.58714103699 3.87186598778 5.19621896744 5.81178092957 0.525862068966
60 004.002 0 0.827888965607 5.17861232758 9.85417580605 3.09877705574 5.22697997093 8.12516021729 9.42486810684 0.366666666667
80 004.002 0 4.06025290489 7.34983680844 17.5537288189 5.10424089432 6.14564013481 11.5725769997 15.6096758842 0.25
100 004.002 0 0.832511901855 10.7504176593 36.8916881084 7.22510290146 9.09703993797 15.5889370441 22.1100990772 0.015
150 004.002 0 0.37110209465 18.0455013775 50.7743251324 4.3093059063 17.8637640476 32.6416990757 38.4066450596 0.117886178862
200 004.002 0 6.76362800598 23.1025093408 61.3428668976 9.99300789833 20.4695909023 39.9334068298 54.8027288914 0.0
250 004.002 0 10.1539778709 29.8315161864 62.5687870979 19.491245985 30.3202159405 39.8677020073 42.4177160263 0.0
300 004.002 7.14285714286 15.0959439278 44.7693114621 97.8927690983 15.1166570187 50.2756330967 74.7210879326 97.8927690983 0.0
400 004.002 10.0 32.5507800579 58.3100057602 78.6102080345 48.0904729366 59.7063298225 78.6102080345 78.6102080345 0.0
500 004.002 11.1111111111 39.587318182 64.4509456688 165.431313992 39.587318182 54.9660601616 165.431313992 165.431313992 0.0
