CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
20 003.001 0 0.472661972046 2.86911184505 5.891258955 1.12029099464 2.90795207024 4.64289093018 5.468708992 0.593220338983
40 003.001 0 1.75639390945 6.44016221125 20.3595399857 2.18558597565 5.63137888908 12.1505329609 13.8377199173 0.294520547945
60 003.001 0 2.31992411613 7.61232134898 18.2356910706 2.79420518875 5.71554017067 16.5292768478 17.9946491718 0.291666666667
80 003.001 0 4.6603140831 12.9707905114 28.032241106 5.31838393211 9.74257802963 24.3901240826 26.9473230839 0.1625
100 003.001 0 1.00535202026 17.1358398973 55.7402710915 6.42936706543 9.63084506989 36.4703288078 37.2556750774 0.020618556701
150 003.001 0 1.30013608932 28.9488500944 79.6824240685 14.1888978481 25.5529060364 50.3214771748 54.3391571045 0.0281690140845
200 003.001 0 6.93925690651 31.20495239 87.9771809578 11.9754710197 25.5427069664 51.803139925 58.0792000294 0.0
250 003.001 0 10.951305151 37.0973296141 107.87665391 20.8042640686 34.8586418629 57.0017828941 68.458288908 0.0
300 003.001 0 14.8586759567 44.2522232427 95.2628409863 22.3103787899 33.9538488388 70.7104310989 76.5551869869 0.0
400 003.001 26.7857142857 38.623675108 64.9613758709 112.596530914 43.2452199459 63.1519629955 83.5024399757 99.2483959198 0.0
500 003.001 52.5423728814 37.973304987 69.3352229999 123.210636139 54.4328930378 63.1464989185 101.367529154 115.268409014 0.0
