CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
1 014.001 0 0.0489020347595 0.0677891058081 0.208765983582 0.049329996109 0.0504548549652 0.179531097412 0.208765983582 1.0
2 014.001 0 0.048800945282 0.0905159361222 0.214735984802 0.0500450134277 0.0606570243835 0.186558961868 0.207316160202 1.0
3 014.001 0 0.0496010780334 0.133053287864 1.41333913803 0.0501620769501 0.0536921024323 0.265652179718 0.369907140732 1.0
4 014.001 0 0.0493729114532 0.163553464413 0.739683151245 0.050164937973 0.0749340057373 0.438452959061 0.492517948151 1.0
5 014.001 0 0.0485150814056 0.264895617122 2.27882790565 0.0508711338043 0.112680912018 0.533429145813 1.09045600891 0.985915492958
10 014.001 0 0.0501821041107 0.862926634265 2.91974902153 0.0901348590851 0.669137954712 2.00703716278 2.42195701599 0.901408450704
15 014.001 0 0.0731580257416 1.50258225759 5.91235089302 0.475008010864 1.29463291168 2.33168911934 3.53223800659 0.78
20 014.001 0 0.515141010284 2.2272628665 5.30710196495 1.27538108826 2.12558984756 3.18037414551 3.43460297585 0.58125
25 014.001 0 0.159821987152 2.8185859712 7.09663486481 1.57057595253 2.59654593468 4.15114092827 5.36304092407 0.54
30 014.001 0 0.373975992203 3.37581692007 8.19148111343 1.99349689484 3.5203139782 4.60376119614 4.94820094109 0.533333333333
40 014.001 0 1.57629704475 4.71252648532 12.2641279697 2.77868390083 4.25011992455 6.8831641674 8.42010688782 0.3875
