CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
1 001.001 0 0.204186916351 1.23415521781 17.3803291321 0.230497121811 0.29025888443 0.419150829315 17.3803291321 0.944444444444
2 001.001 0 0.200608968735 0.377704313823 1.51205015182 0.232764005661 0.295568227768 0.48130106926 0.613270044327 0.985714285714
3 001.001 0 0.202382087708 0.450977194066 1.70441913605 0.233109951019 0.347247123718 0.941639184952 0.996526002884 0.989795918367
4 001.001 0 0.142254829407 0.623889154004 5.30747699738 0.233971834183 0.430162191391 0.933382987976 1.11349606514 0.983870967742
5 001.001 0 0.203567028046 0.643691851033 2.34124684334 0.29065489769 0.489787817001 1.17232084274 1.52200984955 0.972222222222
10 001.001 0 0.20786690712 1.6803791523 6.22389698029 0.628347873688 1.53353118896 2.91560292244 3.28728485107 0.737179487179
15 001.001 0 1.026512146 2.82330466771 7.75095701218 1.5289068222 2.79844594002 3.95156908035 4.69087100029 0.536585365854
20 001.001 0 1.46295499802 3.08329357009 5.64002799988 1.95381402969 2.86513590813 4.42250084877 4.81630086899 0.506024096386
25 001.001 0 0.850537061691 4.38639234973 8.27182412148 2.3064198494 4.50533890724 6.42101693153 7.07765889168 0.445054945055
30 001.001 0 1.52220702171 4.67248478413 10.1761720181 2.6195731163 4.52163386345 6.94025492668 7.35057783127 0.4
40 001.001 0 2.50120997429 6.52152124882 11.2849957943 3.45706701279 6.43486404419 9.4910390377 10.4163310528 0.2
