CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
1 002.001 0 0.0427279472351 0.0618922048145 0.343892097473 0.0433328151703 0.0447628498077 0.0499360561371 0.343892097473 1.0
2 002.001 0 0.0432720184326 0.0736445917024 0.30091714859 0.0437650680542 0.0471568107605 0.20191192627 0.219086885452 1.0
3 002.001 0 0.0422260761261 0.0773728942871 0.641273975372 0.0430400371552 0.0443999767303 0.12041592598 0.149657011032 1.0
4 002.001 0 0.0427219867706 0.16291442886 2.20442390442 0.0437440872192 0.0506041049957 0.300199985504 0.413405895233 0.984375
5 002.001 0 0.0424880981445 0.202366646022 2.47883296013 0.0435509681702 0.0622661113739 0.27414894104 0.764112949371 0.979452054795
10 002.001 0 0.0438709259033 0.729914048314 2.89728498459 0.150268793106 0.65166592598 1.48906302452 1.95978212357 0.9625
15 002.001 0 0.0532689094543 1.68255344459 6.76902985573 0.436122894287 1.53040409088 2.98806405067 3.6473171711 0.738095238095
20 002.001 0 0.294665813446 2.53355712114 5.697712183 1.27771496773 2.44573497772 3.78048706055 4.62850403786 0.56976744186
25 002.001 0 0.523782968521 3.06939258814 7.6041970253 1.13305807114 2.71370697021 5.94445300102 6.67638587952 0.56
30 002.001 0 1.18696808815 4.59636651807 10.2184197903 2.26745319366 4.48064804077 7.17060399055 7.49799203873 0.402777777778
40 002.001 0 1.1914460659 6.35987294327 16.1699330807 3.01005315781 5.33783984184 11.093462944 13.5467910767 0.296610169492
