CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
20 009.001 0 0.312976837158 0.360030893217 1.33897399902 0.316829919815 0.323594093323 0.405115127563 0.513540029526 1.0
40 009.001 0 0.313856124878 0.418810949888 8.1452729702 0.316914081573 0.333536863327 0.404863119125 0.479045152664 0.991957104558
60 009.001 0 0.31286907196 0.511749222345 16.0138680935 0.318343162537 0.365437030792 0.584774971008 0.999007940292 0.985177865613
80 009.001 0 0.313074111938 0.577830598612 17.2972259521 0.326057910919 0.408193826675 0.829555988312 1.1450240612 0.984076433121
100 009.001 0 0.313166856766 0.683469060225 5.74330806732 0.339135885239 0.475252866745 1.1860229969 1.48116898537 0.975841874085
150 009.001 0 0.316447973251 1.18159116269 12.73168993 0.507032871246 1.03066301346 1.95244908333 2.76791095734 0.928867403315
200 009.001 0 0.981845140457 1.59939268371 3.65637087822 1.19137191772 1.39855217934 2.84915494919 3.03408503532 0.853137516689
250 009.001 0 1.35896515846 2.10963411671 3.9769179821 1.66880106926 1.9066259861 3.3218460083 3.47807192802 0.504189944134
300 009.001 0 1.90220689774 2.60336182548 4.64675712585 2.18592476845 2.46655106544 3.65076589584 3.99767303467 0.5
400 009.001 0 2.7909450531 3.73574758485 5.96330595016 3.22815394402 3.56089091301 4.86286711693 5.18408107758 0.5
500 009.001 0 3.81569004059 4.82673305961 7.15935516357 4.21894788742 4.73287320137 5.82548999786 6.28350901604 0.455633802817
600 009.001 7.25995316159 4.08442497253 6.03021411873 8.04550600052 5.20710492134 5.98338198662 7.15885305405 7.59433078766 0.257611241218
