CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
1 010.001 0 0.0187230110168 0.0635483264923 0.176104068756 0.0187230110168 0.0194780826569 0.176104068756 0.176104068756 1.0
2 010.001 0 0.0174038410187 0.0495507866145 0.271510124207 0.0178899765015 0.0200448036194 0.124058008194 0.271510124207 1.0
3 010.001 0 0.0176939964294 0.0235574817657 0.054435968399 0.0182099342346 0.0200939178467 0.0360338687897 0.0361468791962 1.0
4 010.001 0 0.017245054245 0.035227580504 0.168658018112 0.0182609558105 0.0199038982391 0.0715980529785 0.117468118668 1.0
5 010.001 0 0.0174360275269 0.0433663160373 0.621297121048 0.0182781219482 0.0199229717255 0.0666499137878 0.107237100601 1.0
7 010.001 0 0.0177688598633 0.0835850048065 0.561639070511 0.0182490348816 0.0342390537262 0.252511978149 0.316401958466 1.0
10 010.001 0 0.0173091888428 0.12449356661 1.35641288757 0.0189960002899 0.0677371025085 0.224275112152 0.335698843002 1.0
15 010.001 0 0.0183379650116 0.470644209935 2.34758996964 0.0435478687286 0.364063024521 0.959048986435 1.42778110504 0.976923076923
20 010.001 0 0.113049030304 1.04485486375 3.22030305862 0.448642969131 0.889444112778 1.73732495308 2.39046788216 0.909836065574
25 010.001 0 0.501927137375 1.61777762628 3.79772305489 0.857119083405 1.46127009392 2.54121685028 3.28088378906 0.767605633803
30 010.001 0 0.835860013962 1.88299146096 3.70852208138 1.02216076851 1.65530705452 3.22498488426 3.4506111145 0.7
35 010.001 0 1.14752602577 2.51379186085 7.99487304688 1.55152606964 2.14131689072 4.02207612991 5.15162801743 0.528571428571
40 010.001 0 1.41080188751 2.84600863755 5.6046769619 1.82159805298 2.67681217194 4.12410187721 4.91276502609 0.50625
50 010.001 0 0.515120983124 3.83567185402 13.1034309864 2.2452750206 3.32361483574 7.73407292366 7.85188794136 0.46
70 010.001 0 0.528882980347 6.29707124574 11.4069809914 4.50833106041 5.75507497787 11.0900611877 11.2463569641 0.321428571429
90 010.001 2.89855072464 1.30083298683 9.91284463716 19.0839409828 5.69593286514 9.87454891205 14.0636630058 14.6416208744 0.0579710144928
