CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
1 012.001 0 0.0417041778564 0.243929598067 0.493602991104 0.0417041778564 0.0631680488586 0.493602991104 0.493602991104 1.0
2 012.001 0 0.0442650318146 0.119922280312 0.374774932861 0.0460810661316 0.0524909496307 0.25688290596 0.374774932861 1.0
3 012.001 0 0.0361969470978 0.0920435619354 0.281428813934 0.039076089859 0.0573019981384 0.202685117722 0.238987922668 1.0
4 012.001 0 0.0364661216736 0.154831498861 1.13567304611 0.040235042572 0.101104021072 0.246888875961 0.316646099091 1.0
5 012.001 0 0.0339658260345 0.117822904336 0.463176965714 0.0387110710144 0.0646870136261 0.243882894516 0.427332878113 1.0
7 012.001 0 0.0350987911224 0.189173143737 0.744930028915 0.0486750602722 0.145842075348 0.360996961594 0.460372924805 1.0
10 012.001 0 0.048919916153 0.301555079929 1.24581313133 0.0577611923218 0.220320940018 0.789489030838 0.918835878372 1.0
15 012.001 0 0.048269033432 0.864233167966 2.55791902542 0.313446044922 0.798080921173 1.46560502052 1.71229791641 0.958333333333
20 012.001 0 0.39990401268 1.45988330046 3.86963701248 0.774709939957 1.23395299911 2.19007897377 3.28783893585 0.816666666667
25 012.001 0 0.801307916641 2.17874486823 4.67060303688 1.35694599152 2.01192903519 3.16473484039 3.53344106674 0.587719298246
30 012.001 0 0.646717071533 2.64022994439 4.1882288456 1.68350291252 2.71641898155 3.77615213394 3.90426301956 0.541666666667
35 012.001 0 1.79707694054 3.32882733345 6.11949014664 2.11005401611 3.14944601059 5.04708981514 5.65788793564 0.485714285714
40 012.001 0 1.95809388161 4.21597930614 6.15518307686 3.01901102066 4.26303911209 5.14111685753 5.183396101 0.492647058824
50 012.001 0 0.749370098114 5.3760159874 8.82007908821 2.5945789814 5.01305794716 8.16499900818 8.55231499672 0.32
70 012.001 0 1.60635495186 7.90837510313 16.3283650875 3.5086710453 8.24632811546 10.7152268887 10.9790489674 0.0714285714286
90 012.001 0 4.75162100792 10.3418106937 11.9442310333 9.32596111298 10.569601059 11.6982090473 11.812276125 0.02
