CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
1 014.002 0 0.038055896759 0.0565219720204 0.112477779388 0.038055896759 0.0414979457855 0.112477779388 0.112477779388 1.0
2 014.002 0 0.0385000705719 0.0570110529662 0.165144920349 0.0392339229584 0.0429561138153 0.104061841965 0.165144920349 1.0
3 014.002 0 0.0380830764771 0.109234895706 0.279604911804 0.0412819385529 0.101181030273 0.228739023209 0.248464822769 1.0
4 014.002 0 0.0383200645447 0.16453692317 1.09264683723 0.0388860702515 0.105463027954 0.377197027206 0.654442071915 1.0
5 014.002 0 0.0377609729767 0.15285877805 0.483201980591 0.0405130386353 0.130347013474 0.310049057007 0.434074878693 1.0
7 014.002 0 0.0382130146027 0.210233245577 0.695940971375 0.0409440994263 0.144398927689 0.512016057968 0.561721086502 1.0
10 014.002 0 0.0376479625702 0.338278799222 1.28679585457 0.056077003479 0.26393699646 0.667086839676 0.823905944824 1.0
15 014.002 0 0.0396280288696 0.6812855045 2.0245680809 0.242107152939 0.540065050125 1.36362814903 1.71595096588 0.958333333333
20 014.002 0 0.196497917175 1.19150114854 2.94579100609 0.560422897339 1.07171702385 1.86379694939 2.64519405365 0.866666666667
25 014.002 0 0.549777984619 1.57850337963 4.25089097023 0.768134117126 1.54205799103 2.49362802505 2.66130399704 0.745098039216
30 014.002 0 0.533630132675 1.86756204367 4.9499361515 1.01389503479 1.80160307884 2.79031705856 3.05131006241 0.666666666667
35 014.002 0 1.12938499451 2.53506589705 4.37292194366 1.54630899429 2.56034493446 3.47837018967 3.8248269558 0.540322580645
40 014.002 0 0.507029056549 3.03495266914 6.17664194107 1.89373683929 2.95428705215 4.10072398186 4.29249596596 0.51
50 014.002 0 0.63408780098 3.65064126968 6.71226406097 2.45487785339 3.65235900879 5.11160683632 5.82754802704 0.5
70 014.002 0 2.87914013863 5.98480788629 10.5259358883 3.37732982635 5.07335805893 9.78355908394 9.90410995483 0.276119402985
90 014.002 0 10.7256629467 10.7256629467 10.7256629467 10.7256629467 10.7256629467 10.7256629467 10.7256629467 0.0
