CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
1 005.001 0 0.461282014847 0.496097803116 0.562648057938 0.461282014847 0.490399122238 0.562648057938 0.562648057938 1.0
2 005.001 0 0.395978927612 0.554785518085 0.748459815979 0.461554050446 0.53674697876 0.745770931244 0.748459815979 1.0
3 005.001 0 0.427353858948 0.579455008874 0.997293949127 0.455173015594 0.536814928055 0.822895050049 0.867363214493 1.0
4 005.001 0 0.280218839645 0.624088098021 1.15570497513 0.468901872635 0.597286939621 0.851724863052 1.01328802109 1.0
5 005.001 0 0.419918060303 0.692030018568 1.41618704796 0.503045082092 0.645875930786 0.941811084747 1.13548612595 1.0
7 005.001 0 0.329778909683 0.78326508734 1.54876613617 0.514459133148 0.729840040207 1.13089895248 1.29435610771 0.990740740741
10 005.001 0 0.464848041534 1.08946833913 2.20782184601 0.569939136505 0.965547800064 1.83172821999 1.90977406502 0.904761904762
15 005.001 0 0.630872964859 1.76508532252 3.21722698212 0.958573102951 1.75707006454 2.84531784058 3.0416431427 0.692857142857
20 005.001 0 0.718563079834 2.11373711277 5.11915802956 1.37805104256 2.01838493347 2.93960404396 3.53907990456 0.601351351351
25 005.001 0 0.927493095398 3.00954254786 5.89585995674 1.89147591591 2.74091410637 4.36507105827 4.8254339695 0.506666666667
30 005.001 0 1.81545519829 3.79727462316 9.8069999218 2.36257600784 3.42580103874 5.85543012619 6.20879602432 0.461538461538
35 005.001 0 1.85585784912 4.69724142211 8.36743807793 2.87337112427 4.20635700226 6.86055803299 7.187926054 0.371428571429
40 005.001 0 1.50187802315 4.62178484797 8.288834095 2.93250608444 4.34946608543 6.78871703148 7.21031498909 0.3875
50 005.001 0 3.22548294067 6.40485832064 11.938546896 3.80113887787 6.05650496483 9.53578901291 10.6975581646 0.247368421053
70 005.001 0 2.35968494415 8.38041620254 19.7496709824 5.19234800339 6.90611410141 15.1085460186 15.3921470642 0.114285714286
90 005.001 0 5.02977204323 10.6995490789 23.6966731548 6.83995008469 10.3670260906 14.2805631161 15.2290658951 0.0108695652174
110 005.001 56.25 5.00382995605 10.0011794269 18.5964839458 5.00423789024 5.00559902191 18.1005198956 18.5964839458 0.28125
200 005.001 0 18.3305327892 18.3305327892 18.3305327892 18.3305327892 18.3305327892 18.3305327892 18.3305327892 0.0
