CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
1 003.002 0 0.0301129817963 0.0995007356007 0.234163999557 0.0301129817963 0.0914359092712 0.234163999557 0.234163999557 1.0
2 003.002 0 0.0297639369965 0.105911268128 0.305103063583 0.0304808616638 0.093062877655 0.279129981995 0.305103063583 1.0
3 003.002 0 0.0304939746857 0.08040029269 0.255833148956 0.031014919281 0.045688867569 0.177233934402 0.195446014404 1.0
4 003.002 0 0.0301349163055 0.0871955577065 0.383439064026 0.0311090946198 0.0409951210022 0.183312892914 0.198526144028 1.0
5 003.002 0 0.0300841331482 0.139569753408 0.849472999573 0.0309619903564 0.106888055801 0.261891126633 0.595623970032 1.0
7 003.002 0 0.0303738117218 0.140962583047 0.942583084106 0.0323178768158 0.120409965515 0.255779981613 0.376209020615 1.0
10 003.002 0 0.0301170349121 0.268087746605 2.00532913208 0.0444118976593 0.170377969742 0.490176916122 0.699365854263 0.992063492063
15 003.002 0 0.04132604599 0.764449018322 4.45728397369 0.138363838196 0.628663063049 1.47020316124 1.56498098373 0.952054794521
20 003.002 0 0.130481958389 1.28365487488 4.07865095139 0.330549001694 1.1116309166 2.67553114891 3.69430017471 0.868421052632
25 003.002 0 0.156977176666 1.99095363299 6.13658714294 0.987973928452 1.64773011208 4.09822797775 4.65468001366 0.713333333333
30 003.002 0 0.263224124908 2.16165941954 6.14420008659 0.851974964142 1.69003510475 5.23149895668 5.37878203392 0.666666666667
35 003.002 0 1.19320201874 2.87190073558 8.86576914787 1.50174212456 2.2718129158 4.96362090111 7.48998880386 0.514285714286
40 003.002 0 0.574871063232 2.82183310687 7.03392696381 1.74172401428 2.4863910675 5.17628407478 6.24146199226 0.4875
50 003.002 0 0.379022121429 4.28049898629 11.5705888271 2.28304815292 3.36873888969 8.7382619381 9.41653609276 0.409090909091
70 003.002 0 0.763293981552 6.01433441979 14.7662389278 3.78799915314 4.54568886757 12.071130991 14.5624690056 0.378571428571
90 003.002 0.943396226415 1.54036211967 9.37356905667 17.5163779259 5.70686507225 8.61719703674 15.5255208015 16.2509357929 0.0707547169811
110 003.002 29.3333333333 4.96057391167 13.0151707458 20.3669428825 5.00462293625 15.3151409626 19.12210989 19.5226018429 0.153333333333
200 003.002 100.0 5.00387191772 5.00456824899 5.00537610054 5.00387191772 5.00460410118 5.00537610054 5.00537610054 0.5
