CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
1 014.001 0 0.279484033585 0.308970663283 0.497053146362 0.279484033585 0.282264947891 0.497053146362 0.497053146362 1.0
2 014.001 0 0.28928399086 0.338619560003 0.658811092377 0.289441108704 0.302709102631 0.548006057739 0.658811092377 1.0
3 014.001 0 0.0852661132812 0.302307806015 0.59704208374 0.280285835266 0.298688173294 0.377801895142 0.429620027542 1.0
4 014.001 0 0.0813760757446 0.301859036088 0.551583051682 0.289626836777 0.300241947174 0.354439973831 0.39458990097 1.0
5 014.001 0 0.0927491188049 0.341398722247 0.705163002014 0.286939144135 0.317183017731 0.48003411293 0.57100892067 1.0
7 014.001 0 0.0731570720673 0.3309966788 1.34301805496 0.1018409729 0.315608024597 0.427151918411 0.470626115799 1.0
10 014.001 0 0.11195397377 0.414557317208 1.09922480583 0.195130109787 0.376578092575 0.680415868759 0.91809797287 1.0
15 014.001 0 0.110205888748 0.696893393994 3.15678596497 0.318779945374 0.575221061707 1.12268805504 1.7499370575 0.966666666667
20 014.001 0 0.103210926056 1.1093396306 2.77186703682 0.593751907349 0.999439954758 1.69002604485 2.62899684906 0.916666666667
25 014.001 0 0.478255987167 1.5783019937 3.91758108139 0.836899995804 1.42163300514 2.49194216728 2.92426109314 0.769230769231
30 014.001 0 0.635613203049 2.0347700278 5.92170596123 1.32269501686 2.05527710915 2.7332701683 2.90294694901 0.616666666667
35 014.001 0 1.25637793541 2.76411746442 6.010420084 1.89292693138 2.55711388588 3.96935892105 4.48720812798 0.5078125
40 014.001 0 1.52118110657 3.30624174646 5.39882707596 2.04320597649 3.32859897614 4.72950100899 5.21386790276 0.5
50 014.001 0 2.23682308197 4.24634279251 8.85279798508 3.01135897636 4.1075220108 7.19730305672 7.45134997368 0.45
70 014.001 0 0.637763023376 6.50054417831 14.107542038 2.86927986145 7.36860704422 9.90239095688 10.4476621151 0.224637681159
90 014.001 0 10.5035231113 11.2346914291 13.7926540375 10.5035231113 10.5621230602 13.7926540375 13.7926540375 0.0
