CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
1 016.002 0 0.0346410274506 0.0367187129127 0.0472021102905 0.0349879264832 0.0358440876007 0.039941072464 0.0472021102905 1.0
2 016.002 0 0.0339081287384 0.0664188160616 0.369956016541 0.0348398685455 0.036474943161 0.166315078735 0.254284143448 1.0
3 016.002 0 0.0330390930176 0.0794621778994 0.654601097107 0.0350780487061 0.0376420021057 0.195532083511 0.247505903244 1.0
4 016.002 0 0.034462928772 0.10294532019 0.430236816406 0.0350170135498 0.0576100349426 0.251749992371 0.287173986435 1.0
5 016.002 0 0.0344169139862 0.124926160364 0.855597019196 0.035717010498 0.0954570770264 0.271105766296 0.336400032043 1.0
7 016.002 0 0.0349581241608 0.184823262064 0.997301101685 0.038055896759 0.142827033997 0.339632987976 0.538959026337 1.0
10 016.002 0 0.0329070091248 0.351286058302 2.19407320023 0.0441851615906 0.264819860458 0.726816177368 0.834660053253 0.993506493506
15 016.002 0 0.120187044144 1.13855737931 4.58403110504 0.320387840271 1.04135203362 2.05097484589 3.04379892349 0.885135135135
20 016.002 0 0.364143133163 1.67527617417 4.91130208969 0.621090888977 1.69035100937 2.49737691879 3.41160106659 0.714285714286
25 016.002 0 0.700913906097 2.73729514122 7.35171699524 0.910469055176 2.65729808807 4.33749580383 6.41119003296 0.56
30 016.002 0 0.252048969269 2.85635624826 8.06256103516 0.971643924713 3.20782804489 4.60345292091 5.19946098328 0.65
35 016.002 0 0.802264213562 3.32347872598 8.58535003662 0.967968940735 2.83983016014 6.59595108032 7.07472109795 0.535714285714
40 016.002 0 0.234844923019 4.53027482629 15.9297070503 1.52064776421 3.78678607941 8.37077903748 9.95996594429 0.4125
45 016.002 0 0.360229969025 5.11472982329 11.7027280331 2.02419304848 4.58454608917 11.2413029671 11.4069211483 0.358108108108
50 016.002 0 1.92903399467 6.06156318328 13.0125501156 2.11210298538 5.7388188839 10.9114639759 11.3842608929 0.264705882353
55 016.002 0 2.72529292107 6.80478258567 20.870331049 3.23404502869 6.47169995308 10.6251971722 12.2808439732 0.236363636364
60 016.002 0 0.249011993408 7.48647608757 23.5502941608 3.44487500191 4.68609595299 15.3698289394 16.1627891064 0.308333333333
65 016.002 0 1.32036018372 8.96272119008 30.4265320301 3.96516513824 8.64339208603 14.3297519684 19.5742690563 0.2
70 016.002 0 0.256813049316 10.5156058516 26.551828146 5.53667187691 11.1167931557 14.4024021626 15.0266830921 0.0785714285714
75 016.002 0 0.288741111755 9.97884532293 25.8917741776 1.36110687256 9.10111498833 17.2704181671 23.7215180397 0.2
80 016.002 0 0.702507019043 12.9692993226 34.2140741348 4.48591995239 10.8300840855 24.2529959679 27.5101459026 0.103896103896
85 016.002 0 2.37311315536 11.1534212756 28.8918800354 5.39888000488 10.707212925 16.6425521374 18.2254829407 0.102409638554
90 016.002 0 0.365058898926 11.668131699 29.3044650555 4.04013395309 10.3772571087 24.5320241451 28.431071043 0.14406779661
