CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
1 010.002 0 0.0347609519958 0.0525607003107 0.197845935822 0.0351839065552 0.0359599590302 0.137094020844 0.197845935822 1.0
2 010.002 0 0.0338580608368 0.0721692057217 0.255704879761 0.0353651046753 0.0366740226746 0.191869974136 0.214271068573 1.0
3 010.002 0 0.0347969532013 0.112464638857 0.760074853897 0.0358741283417 0.0549960136414 0.224327087402 0.396750926971 1.0
4 010.002 0 0.033509016037 0.11783869192 0.841629981995 0.0350189208984 0.0982739925385 0.21151804924 0.276169061661 1.0
5 010.002 0 0.0345170497894 0.134905307189 0.69747209549 0.0355179309845 0.107451915741 0.306442975998 0.366912841797 1.0
7 010.002 0 0.0341529846191 0.209299332136 0.845794916153 0.0364561080933 0.135413169861 0.480829954147 0.713308095932 1.0
10 010.002 0 0.035178899765 0.489450824261 1.99746990204 0.0998420715332 0.273407936096 1.45056700706 1.84610295296 0.95625
15 010.002 0 0.110913991928 1.16391573324 3.2595500946 0.159423828125 1.03736805916 2.41944694519 2.70199513435 0.850649350649
20 010.002 0 0.525665044785 2.07637540102 4.09420394897 1.07210588455 2.11291003227 3.14373803139 3.3838789463 0.6375
25 010.002 0 0.140161037445 3.14972871463 8.0227458477 1.91506195068 2.83674311638 5.0710208416 5.86747288704 0.533333333333
30 010.002 0 0.882541894913 3.57964967887 9.66896009445 1.63505387306 3.40018391609 5.84304690361 6.91635704041 0.511111111111
35 010.002 0 0.64372587204 4.30793599447 10.8749649525 2.09440612793 3.79348802567 6.86898493767 9.56744408607 0.426666666667
40 010.002 0 0.2520840168 5.07224726379 12.5576851368 2.37902188301 4.68334388733 8.75515794754 11.0648908615 0.3875
45 010.002 0 0.224560976028 5.55264976025 13.4620158672 2.85143399239 5.03592705727 9.28851413727 10.3692069054 0.344444444444
50 010.002 0 0.189462184906 7.00927853346 15.2828850746 3.63289213181 5.92337989807 12.7241721153 13.0526061058 0.27
55 010.002 0 2.60975885391 6.97563488796 18.1000471115 3.2469201088 6.42289400101 13.360033989 15.7854609489 0.227272727273
60 010.002 0 0.55212688446 6.84766591555 18.4857420921 3.15261816978 5.9075319767 11.4469208717 13.2634701729 0.281609195402
65 010.002 0 0.277060985565 8.21949011362 18.3291449547 2.74569702148 8.74664998055 12.2399129868 14.1121180058 0.130769230769
70 010.002 0 1.58699584007 11.4765785626 23.5853600502 3.91592812538 11.4143230915 17.7675330639 18.5313961506 0.1
75 010.002 0 0.43455696106 10.7961984412 28.44272995 5.18192505836 11.1692271233 15.4528720379 20.856085062 0.1
80 010.002 0 5.39012384415 10.9185858279 31.8299460411 6.43109989166 7.8063120842 20.0807249546 24.3871569633 0.025
85 010.002 0 2.02536606789 12.0528815045 30.3000860214 5.73824000359 11.3888840675 20.8191831112 24.1055650711 0.0705882352941
90 010.002 0 0.403748989105 14.2733176364 40.9356329441 5.92166614532 12.4541101456 26.7074100971 40.0076870918 0.0666666666667
