CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
1 011.001 0 0.211289167404 0.266081028514 0.305867910385 0.231065988541 0.26895403862 0.302262783051 0.305867910385 1.0
2 011.001 0 0.203727006912 0.345449700075 1.48244786263 0.233289003372 0.294633865356 0.448088169098 0.544214010239 1.0
3 011.001 0 0.202723026276 0.411679281638 2.36612391472 0.231440067291 0.307765960693 0.592088937759 0.923954963684 0.990384615385
4 011.001 0 0.20206785202 0.51144592464 1.20361804962 0.253156900406 0.450677156448 0.841777086258 1.02582478523 1.0
5 011.001 0 0.203186988831 0.712554250938 1.77614378929 0.292453050613 0.625352859497 1.3132250309 1.54111599922 0.963768115942
7 011.001 0 0.244961023331 0.974787870011 2.66451787949 0.363451957703 0.912976026535 1.68580412865 2.07561898232 0.928571428571
10 011.001 0 0.203068971634 1.39004529715 3.1325070858 0.622268915176 1.26196599007 2.32682681084 2.72479915619 0.80625
15 011.001 0 0.580967903137 2.55999391957 5.19805288315 1.3153321743 2.63501310349 3.860476017 4.04577708244 0.578947368421
20 011.001 0 1.0987329483 3.51130365133 5.91642689705 2.4234559536 3.36438989639 5.27057695389 5.47572183609 0.5125
25 011.001 0 1.67041492462 4.28394416491 7.48027300835 2.76455187798 4.22884488106 5.79702806473 6.25504612923 0.466666666667
30 011.001 0 1.56126093864 5.37130528556 9.81296801567 3.43899679184 5.18363499641 7.35924506187 7.80045700073 0.333333333333
35 011.001 0 1.22185301781 6.00421812194 15.7825551033 3.72255992889 5.84422111511 8.63652992249 9.5956299305 0.271428571429
40 011.001 0 1.88388395309 7.22233737707 13.4427008629 4.39103984833 6.42203187943 11.0921061039 11.9676790237 0.2125
45 011.001 0 1.42360210419 7.80489976671 21.4306650162 5.32748007774 7.19453310966 11.2555730343 13.8491430283 0.127777777778
50 011.001 0 3.27356791496 9.71216062069 22.6958069801 5.29760313034 9.71393680573 13.8139410019 15.084239006 0.085
55 011.001 0 2.11493110657 9.66700205077 24.443926096 5.21298003197 8.6388630867 16.7147431374 18.3486118317 0.0923913043478
60 011.001 0 3.4437789917 9.61725049308 17.3235290051 5.28229904175 9.44874882698 14.7552280426 15.7572438717 0.0984848484848
65 011.001 0 2.54526615143 11.4555312964 30.5567519665 4.49008107185 10.7643311024 18.8197388649 20.3874108791 0.0615384615385
70 011.001 0 1.34775781631 13.3796445574 34.4622588158 5.28119802475 12.9529519081 20.2344090939 24.235419035 0.0714285714286
75 011.001 0 1.95990300179 14.4259922727 42.0265960693 6.28388404846 13.3064148426 23.221353054 24.0714669228 0.04
80 011.001 0 2.42201304436 14.8680888981 26.4476051331 8.04899787903 13.8743331432 23.3691310883 25.4731960297 0.0125
85 011.001 0 2.33871603012 14.2465622032 33.4149091244 7.00837612152 13.0440609455 23.8301959038 30.2714040279 0.0294117647059
90 011.001 0 2.60270190239 17.3322514852 42.1916389465 8.00453901291 14.4999248981 29.3661589622 40.3027830124 0.0222222222222
