CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
1 016.001 0 0.0329239368439 0.035387330585 0.0445220470428 0.0333580970764 0.0339291095734 0.0418479442596 0.0445220470428 1.0
2 016.001 0 0.0321259498596 0.0707527118571 0.810986042023 0.0327489376068 0.034243106842 0.100382804871 0.248997926712 1.0
3 016.001 0 0.0322239398956 0.0603774858981 0.373798847198 0.0332159996033 0.0358350276947 0.0992369651794 0.188394069672 1.0
4 016.001 0 0.0316350460052 0.110601428955 0.747402906418 0.0332338809967 0.0483679771423 0.302443981171 0.378746032715 1.0
5 016.001 0 0.0317149162292 0.124237986172 1.11616897583 0.0333771705627 0.0503399372101 0.32014799118 0.51873588562 1.0
7 016.001 0 0.032851934433 0.186004387705 1.5925579071 0.0342299938202 0.100105047226 0.434860944748 0.719635009766 0.993421052632
10 016.001 0 0.0317680835724 0.442078646127 3.58992409706 0.0385830402374 0.213242769241 1.29323792458 1.4339928627 0.987012987013
15 016.001 0 0.0367970466614 1.10186527549 3.4491379261 0.419152021408 1.082654953 1.99032497406 2.16262602806 0.898648648649
20 016.001 0 0.281368970871 1.90327827342 6.60278511047 0.573970079422 1.72001409531 3.2473449707 4.19260883331 0.688311688312
25 016.001 0 0.62370800972 2.48046140353 6.5419280529 1.09966301918 2.59328198433 3.68249106407 4.28929901123 0.6
30 016.001 0 0.502735853195 2.78976671784 11.0470941067 0.94008398056 2.52022790909 5.14382982254 5.61865711212 0.623456790123
35 016.001 0 0.730570077896 3.33557926587 11.8430631161 1.18246603012 2.80761289597 6.99494099617 8.25466489792 0.528571428571
40 016.001 0 1.12535786629 3.9803768158 9.89641714096 1.84352183342 3.43934512138 7.27139091492 8.7243719101 0.475
45 016.001 0 1.44582796097 4.25425864458 11.2412099838 2.08606290817 3.7260529995 6.97665190697 10.1015300751 0.4
50 016.001 0 0.694857120514 5.21952100595 18.8921310902 1.87061309814 3.52360916138 10.9289689064 12.8184759617 0.351851851852
55 016.001 0 0.360994100571 5.03387665749 11.015278101 2.80261588097 3.93204784393 9.28816318512 10.0314230919 0.381818181818
60 016.001 0 1.16113591194 5.97541817029 23.813794136 3.65723109245 4.2865691185 13.0323398113 14.0787489414 0.375
65 016.001 0 0.992499828339 7.58543317135 20.8044509888 3.75514602661 7.07834100723 12.6128640175 14.6203000546 0.215384615385
70 016.001 0 2.53867006302 9.08521489416 14.7196929455 4.97987580299 9.28183794022 13.416697979 13.8254318237 0.142857142857
75 016.001 0 0.135812997818 9.45483842214 32.4159379005 4.29568600655 6.60746502876 17.7134430408 26.9333131313 0.233333333333
80 016.001 0 0.384259223938 9.47520552708 37.3868141174 3.25976705551 6.96887111664 17.7551341057 24.7020668983 0.23417721519
85 016.001 0 0.281219005585 9.88227195115 27.3509831429 5.1689748764 9.09277796745 16.0291030407 18.2589228153 0.136904761905
90 016.001 0 0.287150144577 12.074551686 31.4806699753 4.14597892761 10.7500319481 23.245164156 24.596987009 0.152173913043
