CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
1 005.001 0 0.207370042801 0.293537298838 0.421766042709 0.23117685318 0.292818069458 0.40506196022 0.421766042709 1.0
2 005.001 0 0.202471017838 0.427627391285 1.00070905685 0.23903799057 0.347500085831 0.956439971924 0.997309923172 1.0
3 005.001 0 0.202888011932 0.476475811922 2.49457216263 0.232496976852 0.373041152954 0.682559013367 0.880698919296 0.980769230769
4 005.001 0 0.201820135117 0.512877308961 2.31167912483 0.235422849655 0.422996997833 0.854799985886 0.909536123276 0.992424242424
5 005.001 0 0.201142072678 0.729321940078 2.19892096519 0.247938156128 0.738875865936 1.23105788231 1.49661207199 0.979166666667
7 005.001 0 0.211144924164 0.978089854121 2.25220990181 0.372509002686 0.951691150665 1.73389291763 1.99799108505 0.925
10 005.001 0 0.377715826035 1.62674195301 3.80370783806 0.755261898041 1.62389302254 2.6137111187 3.0151848793 0.725609756098
15 005.001 0 0.957700967789 2.7100479088 6.53263187408 1.45740389824 2.70996403694 3.98024106026 4.77112412453 0.551136363636
20 005.001 0 1.19713401794 3.75297214899 7.57285809517 2.2274851799 3.48160481453 5.60692405701 6.17385292053 0.469879518072
25 005.001 0 1.13807296753 4.81394309002 9.35395717621 2.38817095757 4.54128813744 6.93697094917 8.36185193062 0.373626373626
30 005.001 0 1.72999787331 4.92226865292 10.7828030586 3.00468397141 4.56332802773 7.88982391357 8.27695202827 0.394444444444
35 005.001 0 1.58523082733 6.48917775154 13.3908638954 3.67712378502 5.93252205849 10.9408421516 12.1505241394 0.257142857143
40 005.001 0 1.61659193039 6.69096424363 15.1272480488 3.4642329216 6.30940294266 11.8476238251 12.9788920879 0.212121212121
45 005.001 0 3.04885292053 7.23413420253 13.1455430984 4.5275580883 7.04946994781 10.6739788055 12.072838068 0.166666666667
50 005.001 0 1.21031403542 7.38086220741 15.2219910622 4.87791895866 6.75757193565 12.0746228695 13.3953640461 0.14
55 005.001 0 1.33075094223 9.04867056066 16.4814631939 4.85045194626 9.39591288567 12.8402957916 13.6958899498 0.0954545454545
60 005.001 0 1.40936994553 8.9915633897 17.8168861866 6.03835821152 8.75099897385 13.2742090225 13.9222800732 0.0541666666667
65 005.001 0 3.05481100082 10.6833322968 25.4356651306 6.17260718346 10.3485369682 15.9784100056 16.9869818687 0.0394736842105
70 005.001 0 3.80406188965 11.5114974103 25.7333130836 7.6175160408 11.0042119026 16.2995769978 17.2482199669 0.0365853658537
75 005.001 0 2.0057580471 10.5176012039 35.7630908489 6.90564107895 9.3526301384 17.4736011028 21.4695549011 0.0444444444444
80 005.001 0 0.973697900772 11.1334178987 24.0447649956 5.59172701836 10.686150074 17.7414050102 21.7889389992 0.077380952381
85 005.001 0 2.3072309494 11.747086884 33.1678929329 6.18385004997 11.9746918678 16.3553650379 21.3815610409 0.0352941176471
90 005.001 0 2.21560788155 12.5798064205 29.577450037 5.50500202179 12.5009310246 20.6204810143 27.3491251469 0.0777777777778
