CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
1 001.003 0 0.0308458805084 0.0455129796808 0.179370164871 0.0308718681335 0.0316581726074 0.0342350006104 0.179370164871 1.0
2 001.003 0 0.0314800739288 0.0350346684456 0.0519859790802 0.0315978527069 0.0324461460114 0.0435130596161 0.0519859790802 1.0
3 001.003 0 0.0309548377991 0.0330056528891 0.0487170219421 0.0312359333038 0.0318019390106 0.0339460372925 0.0473930835724 1.0
4 001.003 0 0.0311379432678 0.0365406916692 0.065801858902 0.0312399864197 0.0319159030914 0.0487668514252 0.056067943573 1.0
5 001.003 0 0.0308208465576 0.0793844964769 1.72794699669 0.0313580036163 0.0388479232788 0.0623691082001 0.074392080307 0.988888888889
10 001.003 0 0.0310170650482 0.0589309435212 1.03725385666 0.0316631793976 0.0485889911652 0.0669958591461 0.0706479549408 1.0
15 001.003 0 0.0308678150177 0.138276467889 2.02730202675 0.035530090332 0.0523779392242 0.0703530311584 1.47014284134 0.978813559322
20 001.003 0 0.0316579341888 0.0985409364862 1.93968105316 0.0410361289978 0.0528070926666 0.0752799510956 0.0886168479919 0.987288135593
25 001.003 0 0.0318131446838 0.0688209285736 1.04901695251 0.0443139076233 0.055869102478 0.0787479877472 0.0868060588837 1.0
30 001.003 0 0.0315899848938 0.130251260757 1.87354302406 0.0449049472809 0.0574328899384 0.0844819545746 0.209921836853 0.984
35 001.003 0 0.0338139533997 0.0613876608915 0.139755010605 0.0455708503723 0.0572907924652 0.0805768966675 0.0837678909302 1.0
40 001.003 0 0.0324730873108 0.096095164617 2.05229687691 0.0429351329803 0.054221868515 0.0804419517517 0.0971341133118 0.992248062016
50 001.003 0 0.0363829135895 0.0550440003101 0.201272964478 0.044909954071 0.0518820285797 0.0665690898895 0.0713949203491 1.0
60 001.003 0 0.0307509899139 0.0628737811894 0.757892131805 0.0422699451447 0.051059961319 0.0666599273682 0.0848500728607 1.0
70 001.003 0 0.0332608222961 0.0577842911084 0.201964855194 0.0429780483246 0.0537939071655 0.0685169696808 0.0914349555969 1.0
80 001.003 0 0.0307219028473 0.0742990952951 1.0502448082 0.0427370071411 0.0534019470215 0.0665462017059 0.130338907242 1.0
90 001.003 0 0.0304069519043 0.0559846503394 0.476217985153 0.0420939922333 0.0500028133392 0.0558300018311 0.0751099586487 1.0
100 001.003 0 0.0326290130615 0.0651815101391 1.08886599541 0.0456118583679 0.0519320964813 0.0639300346375 0.0802500247955 1.0
120 001.003 0 0.0304408073425 0.0538295292463 0.19612288475 0.0423190593719 0.0501990318298 0.0647230148315 0.0692632198334 1.0
140 001.003 0 0.0306959152222 0.0532497478132 0.204674005508 0.0423610210419 0.0517520904541 0.0617399215698 0.0664920806885 1.0
160 001.003 0 0.0418610572815 0.34111105509 1.70986914635 0.050479888916 0.162541866302 0.960547924042 1.00456404686 0.987603305785
180 001.003 0 0.587995052338 2.24112575584 4.15414500237 1.28160691261 1.85060596466 3.71535181999 3.84752082825 0.603174603175
200 001.003 0 1.73960208893 4.06821995849 7.85832381248 2.25959706306 3.54507613182 6.78945112228 7.37454891205 0.405594405594
250 001.003 0 5.00977993011 8.65285296064 14.2876579762 5.75096082687 7.42822289467 13.0679430962 13.499420166 0.115789473684
300 001.003 0 6.78722190857 12.4676987409 39.4129099846 7.50588703156 9.79066801071 19.1917850971 22.5011248589 0.0
