CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
1 001.001 0 0.22549700737 0.315679181706 0.940477848053 0.237887144089 0.248686790466 0.288859128952 0.940477848053 1.0
2 001.001 0 0.246591091156 0.307624268532 0.693663835526 0.248108863831 0.261735200882 0.413730144501 0.693663835526 1.0
3 001.001 0 0.22412610054 0.378534632345 1.1352159977 0.247019767761 0.308654069901 0.573060035706 0.892258882523 1.0
4 001.001 0 0.223577976227 0.366721165808 1.68621897697 0.246840953827 0.270670890808 0.554512023926 0.622349023819 0.986842105263
5 001.001 0 0.229009866714 0.522138004717 2.4205520153 0.249294996262 0.395775079727 0.712603807449 1.75009584427 0.967391304348
10 001.001 0 0.222553014755 0.672806604342 1.85064411163 0.290342092514 0.516335964203 1.29352498055 1.68094301224 0.965909090909
15 001.001 0 0.248291969299 1.10545967144 3.49231815338 0.427757978439 0.945146083832 1.9788479805 2.85607886314 0.895652173913
20 001.001 0 0.521029949188 1.9653407649 4.58069014549 1.08972597122 1.84647297859 3.09125709534 3.4743449688 0.671052631579
25 001.001 0 0.582425117493 2.36515010172 5.07889103889 1.30619311333 2.25703001022 3.58261704445 3.89556193352 0.58064516129
30 001.001 0 1.01535201073 2.78393016052 6.11213994026 1.92103910446 2.80116796494 3.71334314346 3.94777798653 0.512
35 001.001 0 0.861148118973 3.3046366719 6.00420284271 2.00187683105 3.16403889656 4.69482111931 5.00768208504 0.512295081967
40 001.001 0 0.994141101837 3.59163435425 6.58439302444 2.1804831028 3.48945212364 5.18158602715 5.79190993309 0.5
50 001.001 0 2.21061897278 5.06054897742 11.7216129303 3.06185698509 4.85573983192 7.25460600853 8.56578707695 0.367768595041
60 001.001 0 1.01694011688 5.76089663275 18.7987141609 3.40421199799 5.49286913872 8.34689497948 9.27942705154 0.310483870968
70 001.001 0 1.92882609367 7.06838088469 15.779186964 4.51979994774 6.98665308952 9.96486210823 10.2839519978 0.186363636364
80 001.001 0 1.99772310257 8.02834458558 15.7917850018 4.56832098961 8.61532998085 11.5559310913 12.2692329884 0.15652173913
90 001.001 0 0.871877908707 9.61775047302 23.9270100594 5.71696805954 9.04358005524 16.3336141109 17.7599270344 0.068
100 001.001 0 1.34121990204 11.063605887 31.2235240936 4.12306499481 11.182487011 15.6643419266 21.8370499611 0.0891472868217
120 001.001 0 1.59482908249 13.5716199807 35.5646131039 4.37587094307 15.0450339317 19.7668249607 21.3527591228 0.0761904761905
140 001.001 0 1.25705599785 17.1699107652 69.1110169888 6.70335412025 14.9412508011 29.5058948994 41.2970609665 0.0515463917526
160 001.001 0 1.00304698944 22.5921096304 59.7570419312 8.42698788643 20.8873388767 41.0027880669 44.4799420834 0.043956043956
180 001.001 0 1.79980897903 24.1407356079 57.91979599 11.5865328312 18.9532170296 40.9892578125 42.0305690765 0.010989010989
200 001.001 0 7.13417601585 27.8180770823 63.5417540073 10.8671069145 28.7451131344 32.4050571918 50.3473348618 0.0
250 001.001 0 14.501429081 33.0634921219 71.0369927883 19.7385389805 28.1667869091 47.8631429672 57.6650140285 0.0
300 001.001 0.724637681159 11.6036410332 38.6893094778 63.097260952 22.1220149994 37.9143190384 55.1074268818 59.2482287884 0.0
