CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
1 002.001 0 0.0532779693604 0.0623688264326 0.103768110275 0.0546519756317 0.0555617809296 0.0804178714752 0.103768110275 1.0
2 002.001 0 0.054013967514 0.0928489804268 0.180372953415 0.0554769039154 0.0784819126129 0.168100833893 0.180372953415 1.0
3 002.001 0 0.0536811351776 0.0835840553045 0.294475078583 0.0545990467072 0.0578079223633 0.156793117523 0.178839921951 1.0
4 002.001 0 0.0540142059326 0.226431179047 2.3602039814 0.0545401573181 0.0620381832123 0.58297586441 1.72890615463 0.975
5 002.001 0 0.0535769462585 0.183586607809 2.46197295189 0.054682970047 0.143796920776 0.266755104065 0.310241937637 0.989130434783
10 002.001 0 0.0529839992523 0.305522977636 3.85509705544 0.0557579994202 0.159128904343 0.554355859756 0.920711040497 0.983146067416
15 002.001 0 0.0547449588776 0.44148591058 2.14403986931 0.12194108963 0.31637096405 0.920246839523 1.31618905067 0.978448275862
20 002.001 0 0.134861946106 0.939485555887 2.54825305939 0.318926095963 0.755283117294 1.85461091995 2.07083511353 0.925
25 002.001 0 0.342788934708 1.45026620617 3.87593102455 0.621188163757 1.31723690033 2.31335806847 2.67193698883 0.79674796748
30 002.001 0 0.187788963318 1.74835296472 4.36566281319 0.985327005386 1.58154010773 2.76164889336 3.13659405708 0.710317460317
35 002.001 0 0.37172293663 2.27493123097 5.96751308441 1.35218381882 2.10392189026 3.45229291916 3.94996404648 0.577205882353
40 002.001 0 0.482916116714 2.85520105743 6.25662589073 1.63945508003 2.70041012764 4.18652415276 4.52747797966 0.528
50 002.001 0 0.432702064514 4.01753909918 7.71068406105 2.76631188393 3.99748921394 5.58716702461 6.41816020012 0.470802919708
60 002.001 0 0.287204027176 4.6902705677 11.282118082 2.0952630043 4.51047515869 6.81327581406 7.65156722069 0.404761904762
70 002.001 0 0.326476097107 6.11842373798 14.1630790234 4.15329194069 5.71417808533 8.74508404732 9.60926508904 0.296992481203
80 002.001 0 0.877737998962 7.08015223675 19.1541090012 3.47126889229 7.07528591156 10.3375191689 10.9124388695 0.173611111111
90 002.001 0 0.446714162827 8.49510551382 22.6909308434 3.94421887398 7.80897283554 15.8327350616 18.1791400909 0.17037037037
100 002.001 0 0.559425115585 10.0314336038 29.8514220715 4.82056808472 8.92692804337 15.8696160316 19.8453731537 0.077868852459
120 002.001 0 0.466152906418 11.7279122306 31.685035944 4.20361018181 12.5781209469 17.5371220112 19.3340551853 0.102459016393
140 002.001 0 0.356564998627 13.3364749428 56.2903678417 4.39639520645 9.51174712181 25.2117750645 31.4267921448 0.0873015873016
160 002.001 0 0.495574951172 14.6133806054 44.0963819027 4.75587415695 12.3264510632 24.5730190277 34.1496748924 0.089928057554
180 002.001 0 2.26648712158 18.6874243989 49.8219280243 4.93465399742 18.4649429321 34.1045820713 39.8939421177 0.0604026845638
200 002.001 0 3.32443785667 18.8686616789 72.5687789917 7.0717458725 17.2067239285 36.2289230824 43.4210879803 0.037037037037
250 002.001 0 7.28884100914 23.5811765754 60.23331213 13.4094979763 24.8723080158 34.9643158913 39.4880530834 0.0
300 002.001 0 9.07549381256 26.0636108385 65.8143351078 13.0774137974 23.1922259331 42.9687688351 47.6185381413 0.0
