CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
1 004.001 0 0.0571091175079 0.112981991334 0.194368124008 0.0576729774475 0.139485836029 0.161792993546 0.194368124008 1.0
2 004.001 0 0.0554490089417 0.104183033893 0.220327138901 0.0573828220367 0.0794079303741 0.197671890259 0.220327138901 1.0
3 004.001 0 0.0548810958862 0.0996966054362 0.489557027817 0.0568020343781 0.0644788742065 0.157764196396 0.169986963272 1.0
4 004.001 0 0.0554089546204 0.0880758448652 0.283844947815 0.0563380718231 0.0605788230896 0.176641941071 0.216068983078 1.0
5 004.001 0 0.0546891689301 0.23492070304 2.19434809685 0.0564749240875 0.0942270755768 0.370601177216 1.11982798576 0.988888888889
10 004.001 0 0.0546019077301 0.240672810511 2.73101902008 0.057687997818 0.147634029388 0.461562871933 0.560770988464 0.988636363636
15 004.001 0 0.0568950176239 0.423626981284 2.99155092239 0.0956189632416 0.305013179779 0.836473941803 1.25561094284 0.982456140351
20 004.001 0 0.0569450855255 0.840765520678 2.43875694275 0.264771938324 0.694295883179 1.69624996185 2.00218200684 0.927966101695
25 004.001 0 0.0838959217072 1.17355607594 4.09143400192 0.555655002594 1.12119078636 1.76544189453 2.11712884903 0.883064516129
30 004.001 0 0.396344184875 1.63549873282 3.59644007683 1.00507998466 1.48568701744 2.43100595474 2.97345399857 0.754098360656
35 004.001 0 0.457711935043 1.96685170777 4.25490283966 1.14997506142 1.84247493744 3.10191822052 3.56786608696 0.632352941176
40 004.001 0 0.275835037231 2.33954858194 4.54403114319 1.18680310249 2.27888202667 3.63918304443 3.91298604012 0.594262295082
50 004.001 0 0.586663961411 3.19533720589 7.38789701462 1.81910800934 2.96263694763 5.01258301735 5.3191781044 0.536
60 004.001 0 0.505687952042 4.01925465012 8.37879610062 2.49541711807 3.92143797874 6.22899794579 6.81246590614 0.464
70 004.001 0 0.776082992554 5.05624184889 13.0538728237 2.86707091331 4.83706307411 7.28964996338 8.84599900246 0.430147058824
80 004.001 0 0.340451955795 6.13401624606 10.8868739605 3.01924610138 6.28051996231 9.24432110786 9.89846515656 0.25
90 004.001 0 0.436439037323 6.62806963084 24.0840799809 1.76575398445 6.9383251667 10.5003349781 14.9143199921 0.223684210526
100 004.001 0 0.456168889999 7.23067205105 16.4857311249 2.3406920433 7.1465690136 12.6554059982 14.1214520931 0.188073394495
120 004.001 0 0.446011066437 9.24731160402 26.0008318424 3.90137600899 8.40631914139 17.2272500992 17.770442009 0.154166666667
140 004.001 0 0.454936981201 11.3246685849 53.7500479221 2.9256541729 9.66147398949 19.8129270077 23.0484170914 0.101503759398
160 004.001 0 0.797481060028 14.2896872441 52.2847921848 5.97576498985 10.9748690128 23.6556801796 30.2572119236 0.06
180 004.001 0 1.84153008461 12.6739838628 47.2071390152 4.4489710331 10.6532349586 21.2442729473 25.9060790539 0.099358974359
200 004.001 0 3.56736707687 14.7544189521 55.0949790478 7.51680111885 11.4023160934 27.2806138992 31.1252131462 0.0194805194805
250 004.001 0 8.21616292 19.7050566062 54.4215211868 11.1445641518 16.8799738884 29.718706131 35.2721531391 0.0
300 004.001 0 10.2323958874 25.6035175263 68.31792593 12.9593360424 21.1375410557 43.858041048 46.9734032154 0.0
