CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
20 010.001 0 0.0325529575348 0.0967251823062 0.585947036743 0.0413749217987 0.0755038261414 0.123185157776 0.308202028275 1.0
40 010.001 0 0.0346939563751 0.615947240222 3.61190700531 0.175323963165 0.503121852875 1.20022821426 1.59424996376 0.964601769912
60 010.001 0 0.144911050797 2.11057464282 6.32031488419 1.06372213364 1.86740899086 3.69526982307 4.67849493027 0.604166666667
80 010.001 0 0.0721600055695 4.20425972201 9.69492197037 2.3792309761 3.72364711761 7.41928601265 8.15369486809 0.434523809524
100 010.001 0 1.78628396988 4.78436879635 13.4102191925 3.10094404221 4.18750119209 7.69721913338 8.64528918266 0.41
150 010.001 0 0.44801902771 9.17442071519 31.4956738949 4.57438707352 7.42745900154 16.5411260128 17.9886419773 0.136054421769
200 010.001 0 4.71127700806 14.1362717076 27.9228141308 5.28093504906 12.3083589077 26.2854290009 26.8043408394 0.0714285714286
250 010.001 0 7.6355650425 16.6373421219 54.3895978928 9.31729102135 11.1111631393 53.8537740707 54.3895978928 0.0
300 010.001 0 10.2873160839 19.9812059999 30.7983839512 10.2873160839 26.7567148209 30.7983839512 30.7983839512 0.0
400 010.001 0 30.6794309616 30.6794309616 30.6794309616 30.6794309616 30.6794309616 30.6794309616 30.6794309616 0.0
500 010.001 50.0 26.0969488621 44.5938833952 63.0908179283 26.0969488621 63.0908179283 63.0908179283 63.0908179283 0.0
