CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
20 005.002 0 0.175407886505 2.51474102921 5.71656489372 0.799895048141 2.42315506935 4.72967600822 4.82738304138 0.688073394495
40 005.002 0 1.84351181984 8.24109918421 11.3903298378 4.42507314682 8.62275099754 10.3155789375 10.7732288837 0.0702479338843
60 005.002 0 4.68307995796 10.3279303943 15.0953540802 8.11427211761 10.2756268978 12.6325418949 13.9475369453 0.0126050420168
80 005.002 0 3.31182408333 11.7195152286 21.6318929195 4.48604893684 12.3564779758 16.6718318462 17.3325269222 0.08984375
100 005.002 0 0.977425098419 11.8912220506 22.8902070522 5.21023201942 9.70085191727 20.8202362061 22.2094330788 0.0961538461538
150 005.002 0 1.61754393578 14.6931937513 30.9118580818 5.37737107277 11.5023701191 26.3203098774 27.5232629776 0.056338028169
200 005.002 0 5.66068315506 23.0680223013 44.4789681435 9.01540803909 24.8221390247 36.2790701389 36.6996541023 0.00263157894737
250 005.002 0 9.94813680649 35.0401508947 66.4020199776 15.0970978737 32.0326621532 58.1486170292 61.5455338955 0.0
300 005.002 0 8.49095487595 27.815520765 56.9249091148 16.8398110867 29.35039711 40.516890049 42.1981501579 0.0
400 005.002 0 18.1233980656 30.5690498722 46.1362638474 25.0541708469 28.001983881 41.9277770519 43.4801471233 0.0
500 005.002 5.26315789474 31.3999590874 42.9816838064 118.802062988 33.527777195 37.8305580616 52.1825540066 115.621556997 0.0
