CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
20 008.001 0 0.0487418174744 0.219132376167 1.12124085426 0.06831407547 0.190340995789 0.392915964127 0.505902051926 1.0
40 008.001 0 0.0750060081482 0.931986698434 3.60592103004 0.330429792404 0.841985940933 1.57013583183 1.88160896301 0.946280991736
60 008.001 0 0.926759004593 2.53320511579 7.1895608902 1.61938905716 2.20352220535 3.72122192383 5.2069029808 0.525
80 008.001 0 0.222332954407 4.30042837043 9.69435691833 2.4348590374 3.95809412003 7.43580102921 8.16939902306 0.4
100 008.001 0 2.41253900528 6.06035356896 15.1167390347 3.33986091614 4.9015648365 9.66416597366 11.9587190151 0.313725490196
150 008.001 0 0.515688896179 10.2331026999 22.4374880791 5.11478686333 8.69263696671 18.1172389984 19.0052969456 0.16
200 008.001 0 2.3304579258 16.4076102767 31.2339999676 7.98449397087 14.5580289364 26.7268469334 27.6514320374 0.0127388535032
250 008.001 0 9.31702613831 27.2510891676 55.2474470139 11.0447649956 23.8801629543 49.9798338413 50.2517709732 0.0
300 008.001 0 10.6838290691 20.8787622141 35.4917011261 12.5593800545 20.5401759148 32.5754201412 34.9425821304 0.0
400 008.001 0 10.1254909039 25.3615307543 47.5330240726 10.1254909039 23.1036980152 47.5330240726 47.5330240726 0.0
500 008.001 20.0 29.2258927822 46.0790745258 63.1204209328 29.2258927822 48.7897288799 63.1204209328 63.1204209328 0.0
