CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
20 007.001 0 0.0473968982697 0.266375149522 1.18205809593 0.0589418411255 0.180229187012 0.660385847092 0.880300045013 1.0
40 007.001 0 0.123898983002 0.990343164806 3.79797315598 0.368273973465 0.804027080536 1.78673100471 2.12277007103 0.904958677686
60 007.001 0 1.02832508087 2.53280295531 6.36636996269 1.42004799843 2.13764214516 4.14502501488 4.76578307152 0.558333333333
80 007.001 0 0.276993989944 4.55161939883 8.88829398155 2.47138309479 3.98493814468 7.42991995811 8.12188220024 0.382352941176
100 007.001 0 1.50308418274 6.78597280354 16.8452990055 3.76711392403 5.29630088806 12.0241310596 13.0459361076 0.276699029126
150 007.001 0 0.414725065231 10.8539291884 24.4810390472 4.17370796204 11.1536400318 18.3099999428 19.0136158466 0.164429530201
200 007.001 0 2.35389494896 17.9397764402 36.4361710548 8.33705687523 16.8352661133 27.4175410271 28.3278448582 0.0247252747253
250 007.001 0 9.68591785431 27.8451455321 56.8150720596 10.4325690269 22.7278780937 52.2433440685 53.7716579437 0.0
300 007.001 0 8.71040821075 24.1280265876 48.7890429497 11.1820678711 24.9202809334 38.4579148293 41.8662199974 0.0
400 007.001 0 13.9675769806 19.624109359 50.8677179813 15.2958421707 17.6414141655 23.0174899101 24.9244558811 0.0
500 007.001 10.0 23.3738548756 31.6895772457 63.1278440952 23.9101068974 26.0249710083 63.1278440952 63.1278440952 0.0
