CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
20 010.002 0 0.0347950458527 0.129890401023 1.14927506447 0.0448079109192 0.0945560932159 0.165840864182 0.210420846939 1.0
40 010.002 0 0.0441269874573 0.573834157623 1.86713504791 0.23379778862 0.521589994431 0.969196081161 1.29272794724 0.986725663717
60 010.002 0 0.875189065933 2.11850269437 4.41984891891 1.28502702713 2.00456404686 3.18318009377 3.65844607353 0.583333333333
80 010.002 0 1.96240496635 4.33938780001 8.80055093765 2.53534817696 3.8919801712 6.74554991722 7.88967204094 0.422619047619
100 010.002 0 2.22477006912 4.9170908761 9.58733892441 3.03500580788 4.75847601891 7.23651409149 8.12376308441 0.365
150 010.002 0 0.408166885376 8.83259241872 35.4156248569 4.36441302299 7.48016619682 13.6182889938 17.0812830925 0.161870503597
200 010.002 0 6.73901486397 14.9755900741 29.2342481613 7.45568299294 13.3453400135 27.1246249676 27.6661350727 0.0
250 010.002 0 8.76555800438 15.255745247 49.0630950928 8.93311405182 13.0600171089 22.3600420952 49.0630950928 0.0
300 010.002 0 11.7700629234 20.9771103859 30.7898571491 11.7700629234 20.3714110851 30.7898571491 30.7898571491 0.0
400 010.002 0 19.382365942 19.382365942 19.382365942 19.382365942 19.382365942 19.382365942 19.382365942 0.0
500 010.002 0 27.9038529396 27.9038529396 27.9038529396 27.9038529396 27.9038529396 27.9038529396 27.9038529396 0.0
