CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
20 014.001 0 0.0496618747711 0.211556065083 1.95626592636 0.0743391513824 0.160449981689 0.362826108932 0.533715963364 0.995
40 014.001 0 0.149775028229 0.895047223696 3.09521412849 0.430675983429 0.678089141846 1.66137003899 2.2256860733 0.935483870968
60 014.001 0 1.15726304054 2.13319054056 6.1686668396 1.51030802727 1.98158216476 2.79986095428 2.9616549015 0.537234042553
80 014.001 0 0.412327051163 3.68921810687 8.99437189102 2.357640028 3.66490411758 5.3656668663 5.68430805206 0.50625
100 014.001 0 0.465709924698 5.26237153053 13.813904047 2.7941570282 5.31592106819 7.7824549675 9.91779303551 0.365
150 014.001 0 3.05580711365 10.1665302607 17.2701029778 5.61404323578 10.8201501369 14.942414999 16.5505979061 0.0769230769231
200 014.001 0 10.3323709965 16.7855836153 26.399212122 13.0037300587 16.6877739429 26.399212122 26.399212122 0.0
