CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
20 005.001 0 0.166479110718 0.868797483794 2.91386699677 0.252717018127 0.694186925888 1.72242903709 2.03167414665 0.922018348624
40 005.001 0 0.252752065659 1.76295226216 6.13656997681 0.642560005188 1.46846103668 3.20251488686 4.2271490097 0.758333333333
60 005.001 0 1.28131604195 3.199124216 7.28305602074 1.77064704895 2.78023505211 5.40685391426 6.12596702576 0.486956521739
80 005.001 0 2.52469611168 5.54704155848 9.69149112701 3.94812607765 5.24928808212 7.87722992897 9.00896716118 0.352713178295
100 005.001 0 1.47009396553 6.80718118436 15.3040819168 4.25636792183 6.17936611176 9.98047089577 12.7651379108 0.243243243243
150 005.001 0 2.85127401352 11.6741385494 31.7097730637 5.37599015236 10.5668239594 18.4432499409 19.667527914 0.0615942028986
200 005.001 0 5.11595606804 16.0060191535 28.4986739159 9.9959499836 13.4677119255 27.1452441216 27.6896460056 0.00265957446809
250 005.001 0 6.30880379677 22.9888692385 55.2205729485 11.9663918018 18.8674349785 43.9071691036 50.350484848 0.0
300 005.001 0.4 8.50596094131 23.4327797461 64.480437994 12.6902999878 22.2810590267 35.6392638683 44.5143251419 0.0
400 005.001 6.55737704918 13.7835659981 28.2643196172 115.741147995 17.0277719498 21.1898748875 44.7525320053 63.1268889904 0.0
500 005.001 19.7183098592 18.7578818798 41.1070582699 110.645425797 25.0511450768 32.770816803 63.1445798874 65.5509450436 0.0
