CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
1 003.002 0 0.0431530475616 0.0449305014177 0.0480389595032 0.0435130596161 0.0445868968964 0.0465888977051 0.0480389595032 1.0
2 003.002 0 0.0421869754791 0.0586182832718 0.158939123154 0.0433568954468 0.0455429553986 0.144036054611 0.158939123154 1.0
3 003.002 0 0.0424740314484 0.0648284991582 0.184849977493 0.0432729721069 0.0467522144318 0.137516975403 0.162619829178 1.0
4 003.002 0 0.0426759719849 0.0689011231447 0.261106014252 0.0433609485626 0.0469598770142 0.132210016251 0.198319196701 1.0
5 003.002 0 0.0431079864502 0.0972567349672 0.832285881042 0.0438451766968 0.055242061615 0.191072940826 0.245565891266 1.0
7 003.002 0 0.0429680347443 0.174409112623 2.51413488388 0.0446779727936 0.0959680080414 0.316985845566 0.496634960175 0.991935483871
10 003.002 0 0.0425291061401 0.189801265554 0.966408014297 0.0450999736786 0.133534193039 0.432606935501 0.576406955719 1.0
15 003.002 0 0.0454390048981 0.430575378318 2.30296611786 0.138423919678 0.340516090393 0.731734037399 1.06024503708 0.984210526316
20 003.002 0 0.0942530632019 0.789782516956 2.27706408501 0.274556875229 0.738569021225 1.47228503227 1.75985217094 0.96
25 003.002 0 0.17399597168 1.32251409531 4.07262992859 0.674190044403 1.21801900864 2.13221597672 2.59012293816 0.845
30 003.002 0 0.372318029404 1.64866005784 3.66119408607 1.00415182114 1.61964607239 2.29928803444 2.46199297905 0.693069306931
35 003.002 0 0.27502989769 2.02939389516 6.3864068985 0.95188999176 2.08014702797 3.07610106468 3.43965506554 0.640776699029
40 003.002 0 0.282490968704 2.52471885474 8.82193112373 1.5355348587 2.407102108 3.71397805214 4.15437602997 0.534782608696
