CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
1 012.001 0 0.055233001709 0.0666032075882 0.0961451530457 0.0564270019531 0.0610580444336 0.0961451530457 0.0961451530457 1.0
2 012.001 0 0.0513510704041 0.106395804882 0.339051961899 0.0535070896149 0.0870990753174 0.216347932816 0.339051961899 1.0
3 012.001 0 0.0437870025635 0.0925775210063 0.276515007019 0.0521857738495 0.0608592033386 0.189923048019 0.203819990158 1.0
4 012.001 0 0.0486958026886 0.154265535505 1.52897787094 0.0530369281769 0.073784828186 0.190623044968 1.09180307388 0.986842105263
5 012.001 0 0.0463390350342 0.133515493436 0.535702943802 0.0553729534149 0.0900712013245 0.25736784935 0.33104801178 1.0
7 012.001 0 0.0480751991272 0.155621977647 0.498608112335 0.0532960891724 0.136937141418 0.309926986694 0.433650016785 1.0
10 012.001 0 0.0494079589844 0.309717709505 1.78106188774 0.0859310626984 0.227071046829 0.5919008255 0.788838863373 0.993670886076
15 012.001 0 0.0570991039276 0.666295748287 2.30972886086 0.218091011047 0.606578111649 1.24771094322 1.41823792458 0.977777777778
20 012.001 0 0.103183984756 1.01628218378 1.91785979271 0.304898023605 1.04065608978 1.60428881645 1.70473694801 0.904761904762
25 012.001 0 0.434176921844 1.50590723892 3.42572999001 0.843941926956 1.40677189827 2.33561182022 2.40369701385 0.767441860465
30 012.001 0 0.828416109085 2.09632353253 4.13284802437 1.22193598747 2.10739016533 3.05482792854 3.27831602097 0.6
35 012.001 0 1.08613014221 2.72541381695 5.14680695534 1.82756400108 2.80861186981 3.71014213562 3.8252248764 0.518518518519
40 012.001 0 0.693754911423 2.955739972 6.87778091431 1.94932794571 3.06649112701 3.8350250721 4.03230285645 0.5125
