CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
1 015.001 0 0.0496101379395 0.0618673086167 0.152433872223 0.0499701499939 0.0518128871918 0.152433872223 0.152433872223 1.0
2 015.001 0 0.0474169254303 0.0541193610743 0.0895459651947 0.0482409000397 0.0519170761108 0.0599799156189 0.0895459651947 1.0
3 015.001 0 0.0477588176727 0.0709721055524 0.256231069565 0.0492107868195 0.0519371032715 0.151069879532 0.156732797623 1.0
4 015.001 0 0.0470860004425 0.0902334806081 0.305317878723 0.0488090515137 0.0518279075623 0.234184980392 0.288630962372 1.0
5 015.001 0 0.0485999584198 0.116614940555 0.452835083008 0.0503799915314 0.0688049793243 0.257084131241 0.282064914703 1.0
7 015.001 0 0.0472769737244 0.116170472112 0.387559890747 0.048807144165 0.0675327777863 0.2927339077 0.331907987595 1.0
10 015.001 0 0.0490939617157 0.261906295628 2.06177687645 0.0523881912231 0.144035816193 0.617839813232 1.05826401711 0.987012987013
15 015.001 0 0.0515270233154 0.335856578567 2.22095108032 0.102595090866 0.251370191574 0.72297000885 1.03869009018 0.994318181818
20 015.001 0 0.0455911159515 0.706514838301 2.77754402161 0.121474981308 0.629959106445 1.36519098282 1.59035801888 0.969135802469
25 015.001 0 0.214069128036 0.975554236999 2.93327498436 0.417296886444 0.89554309845 1.72545289993 1.91309905052 0.916666666667
30 015.001 0 0.445382118225 1.30746383932 2.71938204765 0.767218112946 1.25156998634 1.93341994286 2.40738892555 0.855555555556
35 015.001 0 0.688546895981 1.56817422935 3.4203338623 0.88099193573 1.47940897942 2.52198886871 2.55529904366 0.757142857143
40 015.001 0 0.809014081955 2.07470056415 4.49256205559 1.35766911507 1.96843719482 2.86532497406 3.77355694771 0.59375
