CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
1 007.001 0 0.0441339015961 0.0476068496704 0.0599639415741 0.0449090003967 0.0467059612274 0.0599639415741 0.0599639415741 1.0
2 007.001 0 0.0437688827515 0.0785843253135 0.236564159393 0.0443921089172 0.0478501319885 0.157628059387 0.236564159393 1.0
3 007.001 0 0.0441198348999 0.0704521973928 0.201051950455 0.0448160171509 0.0474710464478 0.154052019119 0.158215045929 1.0
4 007.001 0 0.0451898574829 0.149794358474 2.19224596024 0.0453169345856 0.0492739677429 0.16882109642 1.04394292831 0.987179487179
5 007.001 0 0.0440459251404 0.0866976509923 0.342884063721 0.0452978610992 0.0575709342957 0.163937091827 0.193739891052 1.0
7 007.001 0 0.041788816452 0.208448560007 2.19615697861 0.0451018810272 0.0969750881195 0.36815404892 0.624690055847 0.983870967742
10 007.001 0 0.0434930324554 0.174785768986 0.788815021515 0.0449280738831 0.136110067368 0.33142209053 0.492056846619 1.0
15 007.001 0 0.0426738262177 0.448340117931 1.92852306366 0.110286951065 0.302897930145 0.898270130157 1.2722890377 0.978260869565
20 007.001 0 0.1270840168 0.895229187879 3.23547005653 0.335103988647 0.816382169724 1.56527090073 1.84487390518 0.929292929293
25 007.001 0 0.365548849106 1.26665769339 2.81172895432 0.752457857132 1.19436502457 1.90743899345 2.1010529995 0.86
30 007.001 0 0.510101079941 1.75604865551 2.92694211006 1.2448580265 1.71413302422 2.43755292892 2.54241585732 0.661111111111
35 007.001 0 0.219501018524 2.0603779543 6.8283290863 1.41118597984 1.91551113129 2.81583285332 3.10684800148 0.571428571429
40 007.001 0 0.821380853653 2.68888066258 4.86572694778 1.76970100403 2.49969100952 4.09990906715 4.41101408005 0.511627906977
