CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
1 001.003 0 0.0342960357666 0.035383284092 0.0366299152374 0.0342960357666 0.0362710952759 0.0366299152374 0.0366299152374 1.0
5 001.003 0 0.0338878631592 0.0709988049098 0.126395940781 0.0340759754181 0.0771331787109 0.12363409996 0.126395940781 1.0
10 001.003 0 0.0332911014557 0.0490842660268 0.116787910461 0.0337228775024 0.0371630191803 0.100770950317 0.116507053375 1.0
15 001.003 0 0.032910823822 0.049521320396 0.117810964584 0.0334730148315 0.0365500450134 0.0906720161438 0.104429960251 1.0
30 001.003 0 0.0330879688263 0.125337843992 1.9291601181 0.0334100723267 0.0379829406738 0.111497879028 0.121301174164 0.989795918367
50 001.003 0 0.0328729152679 0.184930763746 2.06780219078 0.0341191291809 0.0699410438538 0.19592499733 1.47708892822 0.982456140351
75 001.003 0 0.0337319374084 0.154715093283 2.0403380394 0.0346460342407 0.0858359336853 0.302984952927 0.425138950348 0.990384615385
100 001.003 0 0.379245996475 1.29867466596 2.61885094643 0.605084896088 1.20179605484 2.00815987587 2.26555085182 0.826923076923
150 001.003 2.15053763441 2.78065705299 3.98336119036 5.02847981453 3.27184009552 4.02198696136 4.77442216873 4.98039388657 0.5
200 001.003 29.4871794872 3.88589882851 4.90175873805 6.12629890442 4.63768982887 4.97503113747 5.02613401413 5.03708386421 0.49358974359
300 001.003 67.7419354839 4.93213486671 5.36561265684 6.2182199955 5.02363085747 5.21967387199 5.99187707901 6.08342313766 0.451612903226
