CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
1 008.001 0 0.0377850532532 0.0415506362915 0.0482578277588 0.0377850532532 0.0386090278625 0.0482578277588 0.0482578277588 1.0
5 008.001 0 0.0426781177521 0.178466916084 0.6607670784 0.0441589355469 0.0859019756317 0.6607670784 0.6607670784 1.0
10 008.001 0 0.0366508960724 0.288771975041 3.73943305016 0.0370910167694 0.0414719581604 0.604496955872 3.73943305016 0.975
15 008.001 0 0.0362019538879 0.198861263692 1.82772111893 0.0368499755859 0.0428149700165 0.38428401947 1.53558897972 0.96875
30 008.001 0 0.0354979038239 0.271664325227 1.41005992889 0.0376791954041 0.105949878693 0.922573804855 1.26108002663 1.0
50 008.001 0 0.053004026413 1.26819139836 3.44084405899 0.0670969486237 1.04190206528 2.8469209671 2.99785995483 0.794117647059
75 008.001 0 0.25177693367 2.45315358218 4.24250102043 1.70928120613 2.44727706909 3.33754897118 3.39986801147 0.529411764706
100 008.001 0 1.56349086761 3.47827535868 4.43195390701 2.14148807526 3.68562293053 4.38453388214 4.38737297058 0.5
150 008.001 11.1111111111 4.31796097755 7.09102627966 10.5609838963 5.02261710167 6.89272713661 9.42390990257 10.5609838963 0.111111111111
200 008.001 33.3333333333 5.02276802063 7.92688820098 10.068448782 5.02276802063 9.05067491531 10.068448782 10.068448782 0.166666666667
300 008.001 0 10.9106881618 10.9106881618 10.9106881618 10.9106881618 10.9106881618 10.9106881618 10.9106881618 0.0
