CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
1 008.002 0 0.0389950275421 0.0416646798452 0.0455269813538 0.0389950275421 0.0404720306396 0.0455269813538 0.0455269813538 1.0
5 008.002 0 0.0494911670685 0.21306347847 0.485684871674 0.054260969162 0.134999036789 0.485684871674 0.485684871674 1.0
10 008.002 0 0.0370819568634 0.301464068889 3.11425614357 0.0382912158966 0.0537171363831 1.2085609436 3.11425614357 0.975
15 008.002 0 0.0378301143646 0.172794759273 2.16461396217 0.0387539863586 0.0575869083405 0.271327972412 0.548446178436 0.984375
30 008.002 0 0.0393381118774 0.431376705778 1.74975395203 0.0513370037079 0.203128814697 1.32607579231 1.45609402657 0.978723404255
50 008.002 0 0.0591669082642 1.59706162453 5.22815799713 0.247053861618 1.46612691879 3.24186301231 3.82527804375 0.76
75 008.002 0 0.258121013641 2.47582604245 3.92362689972 1.61603307724 2.60499191284 3.32928514481 3.609582901 0.536585365854
100 008.002 0 0.388779878616 3.56380596757 5.56362700462 2.69141101837 3.70880413055 4.72946810722 4.91516518593 0.541666666667
150 008.002 8.33333333333 3.70335006714 6.74074190855 8.50707101822 5.02672100067 7.15262794495 8.20176696777 8.50707101822 0.125
200 008.002 11.1111111111 5.02325797081 8.9356159634 10.3488819599 5.02325797081 9.62134194374 10.3488819599 10.3488819599 0.0555555555556
300 008.002 0 11.2732460499 11.2732460499 11.2732460499 11.2732460499 11.2732460499 11.2732460499 11.2732460499 0.0
