CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
1 001.002 0 0.0643970966339 0.266182005405 0.705228090286 0.0643970966339 0.22846198082 0.705228090286 0.705228090286 1.0
5 001.002 0 0.0645740032196 0.368568641799 0.675728082657 0.109978914261 0.396448850632 0.542706012726 0.675728082657 1.0
10 001.002 0 0.065046787262 0.308727582296 0.980388879776 0.0681729316711 0.20840382576 0.85538315773 0.917171955109 1.0
15 001.002 0 0.062283039093 0.440974937545 3.25401997566 0.0654170513153 0.314529180527 0.884133815765 1.45858407021 0.986111111111
30 001.002 0 0.156944036484 0.95108975683 3.18634200096 0.215167045593 0.731185913086 2.21063899994 2.26887607574 0.887755102041
50 001.002 0 0.216357946396 1.88159779434 6.7015619278 0.460296869278 1.64638900757 3.67366194725 4.38078713417 0.73275862069
75 001.002 0 0.666347026825 3.68799684598 6.18309187889 2.38948988914 3.85007190704 4.89449095726 5.18708395958 0.5
100 001.002 0 2.6680059433 5.32441242536 8.85344600677 4.04786396027 5.20425200462 6.4532930851 7.1894159317 0.362745098039
150 001.002 3.40909090909 5.02211594582 8.35675928539 10.6750648022 6.66788911819 8.5637140274 9.8119790554 10.1668670177 0.0227272727273
200 001.002 30.6451612903 5.0218539238 8.33610775778 14.8206679821 5.02358603477 9.26562690735 10.5718278885 10.9270172119 0.153225806452
300 001.002 67.3913043478 5.02160716057 7.36462262273 14.7142090797 5.02462482452 5.62329387665 11.8561439514 12.4145278931 0.3125
