CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
1 002.001 0 0.0631210803986 0.0648763179779 0.0674579143524 0.0631210803986 0.0640499591827 0.0674579143524 0.0674579143524 1.0
5 002.001 0 0.0652551651001 0.328159655844 0.767533779144 0.127011060715 0.271347045898 0.668819904327 0.767533779144 1.0
10 002.001 0 0.0620040893555 0.233311075431 2.09096312523 0.0625691413879 0.12424993515 0.41494512558 0.477449893951 0.980769230769
15 002.001 0 0.0611379146576 0.375017596454 2.12998104095 0.0651121139526 0.195109128952 0.880700826645 1.06721711159 0.987804878049
30 002.001 0 0.064316034317 1.05775771822 3.04767608643 0.248952150345 0.921360015869 2.0206360817 2.18256592751 0.877551020408
50 002.001 0 0.179440975189 2.32054762443 4.75110006332 0.806026935577 2.55978417397 3.7654800415 3.94013810158 0.658333333333
75 002.001 0 2.03355693817 3.48052414393 5.86184191704 2.47724795341 3.21678495407 4.70772504807 5.37421512604 0.5
100 002.001 0 0.652824163437 5.03338316828 8.12816405296 3.70362114906 4.73849701881 7.10667610168 7.76084494591 0.4140625
150 002.001 3.37078651685 4.2436709404 7.75169786443 11.1843590736 6.28077292442 7.59886312485 9.62288498878 9.92100095749 0.0393258426966
200 002.001 35.0 5.02249598503 8.24455894232 12.9904968739 5.02466797829 9.3729288578 10.9062309265 11.5348961353 0.166666666667
300 002.001 50.0 5.02360510826 8.47864054143 12.7090349197 5.02543783188 10.0694949627 12.0932400227 12.7090349197 0.15625
