CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
1 001.001 0 0.495128154755 0.565912365914 0.674074172974 0.495128154755 0.547656059265 0.674074172974 0.674074172974 1.0
5 001.001 0 0.458102941513 0.79540981849 1.23551297188 0.486632823944 0.841617107391 1.02296209335 1.23551297188 1.0
10 001.001 0 0.467244148254 0.765302005021 2.15377402306 0.540144205093 0.62509894371 1.10079693794 1.21306991577 0.978260869565
15 001.001 0 0.363109111786 1.19573020254 4.98609495163 0.578601837158 1.06395506859 1.96169304848 2.76911687851 0.9
30 001.001 0 0.574208021164 1.9296686345 3.78712487221 0.832178115845 1.8709230423 3.06378698349 3.34063982964 0.648936170213
50 001.001 0 0.59810090065 3.27671459371 5.92192721367 1.52482318878 3.40349388123 5.18496894836 5.51192593575 0.545454545455
75 001.001 0 1.26237797737 4.6373058308 6.63196182251 3.33344912529 4.61006093025 6.10308003426 6.16692399979 0.441860465116
100 001.001 0 3.78905510902 6.41921407155 9.04187512398 3.98910593987 6.65222191811 8.38997101784 8.59553599358 0.2
150 001.001 2.98507462687 4.59094810486 9.12738702191 13.0769619942 7.02045893669 9.35178804398 10.7850248814 10.847356081 0.0223880597015
200 001.001 56.4189189189 5.02108693123 7.56046076481 16.1829371452 5.02311182022 5.03142094612 11.6069390774 12.0430190563 0.280405405405
300 001.001 77.2833723653 5.02197194099 6.95037104821 22.8316881657 5.0249209404 5.39816498756 12.6153929234 13.2796549797 0.355971896956
