CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
20 012.001 0 0.039498090744 0.384737852008 2.28770399094 0.0729451179504 0.268182992935 0.946333885193 1.04846215248 0.992248062016
40 012.001 0 0.440835952759 1.9804007603 9.1834859848 0.753439188004 1.54638314247 3.61359596252 4.56773304939 0.733050847458
60 012.001 0 0.932241916656 2.61816083566 5.72477698326 1.59125781059 2.33603000641 4.26740217209 5.03594899178 0.545801526718
80 012.001 0 0.722920894623 3.76122319996 8.33096790314 2.54796886444 3.56281208992 5.09038090706 6.54683995247 0.48125
100 012.001 0 1.17567801476 4.77115954973 10.3668839931 3.05391812325 4.57971811295 6.77489089966 7.9924621582 0.420353982301
150 012.001 0 0.920032978058 8.52149326324 25.3761479855 4.86265301704 7.93176603317 12.5309538841 14.782118082 0.103333333333
200 012.001 0 2.88901805878 11.4476775442 22.3528549671 7.20347690582 11.455589056 16.2659840584 17.9214348793 0.0338345864662
250 012.001 0 5.93683409691 14.2649203976 24.1097519398 11.3425240517 13.6780700684 20.4303510189 23.6329960823 0.00833333333333
300 012.001 0 10.6698141098 15.7174907739 21.0762870312 11.9552049637 15.5427310467 19.3448929787 20.5358331203 0.0
400 012.001 0 10.9930169582 18.9565496286 25.3116021156 15.0958878994 18.7766489983 22.8413279057 25.3116021156 0.0
500 012.001 6.66666666667 9.09122896194 22.2100158056 63.1585698128 10.1993410587 18.9705290794 40.9955661297 63.1585698128 0.0
600 012.001 0 18.5518779755 26.9962968826 46.132119894 18.5518779755 21.540569067 46.132119894 46.132119894 0.0
