CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
20 005.002 0 0.0398070812225 0.455375136231 1.670773983 0.164540052414 0.375578165054 0.980954170227 1.28557395935 0.989208633094
40 005.002 0 0.662482023239 2.17405057535 15.093351841 0.911646127701 1.5917570591 3.70876812935 4.80778694153 0.715447154472
60 005.002 0 0.896332025528 2.73289050162 7.18761897087 1.81490206718 2.4494497776 4.2912940979 4.98453903198 0.517045454545
80 005.002 0 0.974272012711 3.9829987752 9.1338391304 2.81359696388 3.62293505669 5.64526104927 6.53177809715 0.470779220779
100 005.002 0 0.858561992645 4.79467975348 13.7599198818 3.57585692406 4.55227398872 6.76677012444 7.66138195992 0.4453125
150 005.002 0 0.920134067535 8.25973355365 22.0328600407 4.18031215668 7.67278885841 13.2708520889 15.0674371719 0.115646258503
200 005.002 0 3.43776297569 11.2035031588 19.260187149 8.02537298203 10.6338729858 16.2041630745 17.3483669758 0.0188172043011
250 005.002 0 4.21711397171 14.4335797621 30.980889082 9.62202501297 13.7712521553 20.7922229767 22.6924078465 0.0107296137339
300 005.002 0 6.7831401825 16.7608850944 34.8121430874 12.1185970306 16.516767025 21.2663998604 24.2280859947 0.0
400 005.002 0.778210116732 7.41986584663 17.2503385572 63.107708931 12.8307659626 16.4107551575 21.0613529682 24.1566300392 0.0
500 005.002 1.57894736842 9.22586107254 17.8662117895 63.1356320381 12.6600821018 16.7877399921 22.3016040325 25.1774709225 0.0
600 005.002 3.1007751938 8.10346007347 19.6120956351 70.5600728989 13.4563801289 17.2110869884 23.55397892 28.7251160145 0.0
