CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
20 014.001 0 0.0257430076599 0.18164812088 1.10685396194 0.0529959201813 0.121200084686 0.427421808243 0.585960865021 1.0
40 014.001 0 0.227324962616 1.21798675636 5.16930007935 0.351458072662 1.00322580338 2.64224886894 2.91380000114 0.853448275862
60 014.001 0 0.501382827759 1.68787867928 5.18520998955 1.0539162159 1.59660291672 2.46495985985 2.90810394287 0.7
80 014.001 0 0.468796014786 2.79328311883 7.50829720497 2.03041410446 2.72169184685 4.12030005455 4.60654616356 0.529220779221
100 014.001 0 0.532808065414 3.96071537408 8.03374409676 2.74903082848 3.69908714294 5.71865510941 7.0601439476 0.472727272727
150 014.001 0 0.425620079041 6.61335110664 26.4587109089 1.52042293549 6.11736297607 10.8802380562 16.5674328804 0.281879194631
200 014.001 0 4.13952302933 9.75724693891 18.2485859394 6.7993490696 9.52066206932 12.7089269161 15.0558559895 0.0202702702703
250 014.001 0 5.75318288803 12.7219668358 24.8383719921 10.3317990303 12.5302519798 15.4669680595 16.3502869606 0.0161290322581
300 014.001 0 8.47236013412 16.179863294 23.3903009892 10.2918670177 17.0995309353 23.3610601425 23.3903009892 0.0
400 014.001 0 12.5552968979 16.1485089822 24.2152919769 12.6809101105 16.0840849876 19.2643830776 24.2152919769 0.0
500 014.001 10.0 12.2920258045 23.5539783955 63.0810670853 14.4563539028 18.4415979385 63.0810670853 63.0810670853 0.0
600 014.001 20.0 16.6608228683 38.0842128276 117.653970003 16.6608228683 18.8198091984 117.653970003 117.653970003 0.0
