CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
20 004.002 0 0.0142669677734 0.159079412052 1.80041408539 0.0371170043945 0.0919728279114 0.258388996124 0.743319988251 0.996428571429
40 004.002 0 0.140923023224 0.894823560639 4.51868510246 0.221683979034 0.625894069672 1.80251002312 2.15734100342 0.912698412698
60 004.002 0 0.582552909851 1.67909111556 4.49725484848 1.0800511837 1.5875518322 2.36205196381 2.82383298874 0.714705882353
80 004.002 0 0.35539317131 2.59212009059 5.46705698967 1.85672616959 2.53547692299 3.60662698746 3.76685810089 0.523489932886
100 004.002 0 0.336683034897 3.9713620332 13.4012510777 2.44782686234 3.70302510262 6.15390110016 7.07611894608 0.456989247312
150 004.002 0 0.393502950668 6.62112659915 18.1608090401 3.64857888222 6.00419998169 11.0778241158 13.6327421665 0.268965517241
200 004.002 0 1.85986495018 9.3865917431 22.1797549725 6.73944020271 8.74504184723 13.0375699997 14.0324728489 0.0361111111111
250 004.002 0 3.5788538456 11.7506811114 28.3380830288 7.42403006554 11.28647995 15.7338480949 18.515609026 0.0225225225225
300 004.002 0 6.46887898445 14.0041858587 27.5838849545 9.69717001915 13.7723560333 17.0446710587 20.1555838585 0.0
400 004.002 2.02702702703 7.05559182167 15.8846172441 63.1505060196 10.507256031 14.8067529202 19.1358110905 22.4966349602 0.0
500 004.002 0.826446280992 6.03959488869 16.1764611666 63.155493021 10.5933918953 15.3843090534 21.1576161385 25.1134569645 0.0
600 004.002 1.5 7.11869192123 19.1236683106 110.644465923 11.7841970921 16.3198721409 26.3537609577 31.5076131821 0.0
