CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
20 007.001 0 0.0277419090271 0.256301430688 1.39070987701 0.09001994133 0.19259595871 0.500730991364 0.786834001541 1.0
40 007.001 0 0.369685173035 1.20657495983 4.64374685287 0.598592042923 1.02488398552 2.14178299904 2.66509199142 0.893442622951
60 007.001 0 0.604956150055 2.03521111201 5.73123002052 1.47351408005 1.9282438755 2.76589202881 3.20243692398 0.553977272727
80 007.001 0 0.674777030945 3.35913380831 8.3491230011 2.30253100395 3.17937302589 4.99007511139 5.90159106255 0.50625
100 007.001 0 0.59376502037 4.65911306175 15.0360870361 3.02229619026 4.30630517006 6.93228602409 8.11303400993 0.435135135135
150 007.001 0 0.614814043045 7.36807402461 21.9575791359 3.66849303246 6.65466594696 11.7716538906 14.4482748508 0.183673469388
200 007.001 0 2.61031508446 9.89701093316 19.5222198963 5.88765788078 9.65565800667 14.3893780708 16.0141890049 0.0502645502646
250 007.001 0 4.6087770462 12.7912368705 22.1846158504 7.92129611969 12.3406839371 17.797013998 20.2362689972 0.00829875518672
300 007.001 0 7.97420907021 16.1020579347 45.2492551804 11.110090971 15.7503230572 20.026018858 22.6571631432 0.0
400 007.001 4.44444444444 6.81658506393 21.0233722462 68.674216032 12.700330019 17.288531065 31.820086956 63.1012229919 0.0
500 007.001 10.4761904762 6.79526901245 25.0415822801 63.1616318226 13.4603030682 20.3109099865 63.0813939571 63.1326479912 0.0
600 007.001 28.9855072464 9.97417998314 36.1174937746 113.662831068 15.3250799179 24.6381008625 63.1385421753 63.1647799015 0.0
