CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
20 011.001 0 0.157715082169 1.10076109509 2.66142916679 0.500019073486 1.02467894554 1.77149200439 2.20168209076 0.884328358209
40 011.001 0 2.49775505066 4.46169272391 12.4373719692 2.87513494492 3.70337295532 7.16741394997 8.62460684776 0.403361344538
60 011.001 0 2.98232793808 4.75593234836 8.07786393166 3.81780409813 4.61767792702 5.7932908535 6.16580700874 0.467391304348
80 011.001 0 2.85313916206 5.74859558791 9.28895306587 4.63075709343 5.57357597351 7.57665801048 8.10681295395 0.3375
100 011.001 0 3.02621889114 7.07318482763 13.6967260838 5.3870909214 6.80130505562 9.4659049511 10.7050540447 0.0889830508475
150 011.001 0 3.74307012558 10.5621725368 37.6960349083 6.54350686073 9.70136117935 14.6315748692 17.0112318993 0.0466666666667
200 011.001 0 6.03574490547 13.1881933225 28.3498079777 9.79547595978 12.9276478291 17.5624740124 18.8881371021 0.0
250 011.001 0 7.08062887192 14.4417988292 21.101006031 10.4240269661 14.6400611401 17.6066410542 18.7524900436 0.0
300 011.001 0 8.83762907982 17.6238671064 29.4369430542 13.3231770992 17.2033360004 21.7253279686 24.1522951126 0.0
400 011.001 3.44827586207 11.4873359203 23.0006128262 63.1068298817 15.1318378448 19.7184932232 36.8610069752 48.1253559589 0.0
500 011.001 4.7619047619 13.3286139965 25.2404046399 63.1398069859 14.8520150185 22.7546420097 33.925809145 52.3142929077 0.0
600 011.001 21.4285714286 9.21360707283 38.5301809651 82.9458267689 19.4117741585 31.8031039238 63.1451978683 82.9458267689 0.0
