CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
20 011.002 0 0.0359501838684 0.459641031365 2.38910508156 0.136405944824 0.35501909256 0.925838947296 1.23987317085 0.985074626866
40 011.002 0 0.73984003067 2.11860896359 9.23232007027 0.903891801834 1.4162671566 3.96536898613 6.0773768425 0.743697478992
60 011.002 0 0.925904989243 2.62904966496 5.78050112724 1.73158693314 2.36889600754 4.09535312653 5.03001403809 0.511111111111
80 011.002 0 0.832023143768 4.02381844074 8.16049098969 2.71461701393 3.72808814049 6.03090000153 6.3093919754 0.45625
100 011.002 0 0.992016077042 5.13970155923 9.66381692886 3.0028219223 4.90809202194 7.43191790581 8.75908994675 0.378260869565
150 011.002 0 0.962011098862 7.69246406714 23.7281060219 3.97700095177 7.39578008652 11.9785728455 13.7142138481 0.116666666667
200 011.002 0 2.93475008011 10.912271366 23.5092039108 7.66169691086 10.855700016 14.5236470699 17.5035059452 0.0173410404624
250 011.002 0 6.00475883484 13.234007906 22.3049991131 10.3939590454 12.5284438133 18.2450430393 19.4423291683 0.0
300 011.002 0 7.40890598297 14.7137125333 21.0614540577 10.1219120026 14.7992870808 19.4495530128 19.5523438454 0.0
400 011.002 0 8.26661682129 14.9640977708 22.3930988312 12.3896961212 14.8754899502 18.3201358318 20.6300120354 0.0
500 011.002 0 14.0239839554 18.2869820727 28.8826658726 14.0939600468 17.2490181923 28.4031171799 28.8826658726 0.0
600 011.002 0 10.6130230427 16.0189071761 20.9783840179 10.6130230427 16.5785679817 20.9783840179 20.9783840179 0.0
