CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
20 003.002 0 0.0257360935211 0.311268379991 1.57534503937 0.0791869163513 0.201688051224 0.775638818741 0.959876060486 0.992957746479
40 003.002 0 0.455024957657 1.52054498835 8.03796482086 0.604220151901 1.25446105003 2.5473690033 3.07892489433 0.80081300813
60 003.002 0 0.585563182831 2.11427546703 5.64396119118 1.35208106041 1.92367005348 3.13582491875 4.05184698105 0.590909090909
80 003.002 0 0.843976974487 3.12497333739 7.49298405647 2.28264689445 2.89258313179 4.56531882286 5.1703748703 0.506756756757
100 003.002 0 0.674206972122 4.06649434105 15.1322300434 2.33593702316 3.9493329525 6.3291490078 7.00254011154 0.477900552486
150 003.002 0 0.572968959808 6.98317957764 17.5156910419 4.28765487671 5.9816467762 11.906304121 13.0025200844 0.267605633803
200 003.002 0 1.7357339859 9.62675009037 21.0478129387 7.42471194267 8.90727877617 14.7727639675 15.1701300144 0.0337423312883
250 003.002 0 4.56043100357 11.8903239205 27.8990008831 6.97087192535 12.2280170918 15.4625370502 16.0639610291 0.0175879396985
300 003.002 0 6.54215502739 14.3607669272 32.8539440632 10.2400889397 13.6815629005 19.1278309822 21.5894248486 0.0
400 003.002 0 6.90490889549 14.9870046162 46.587818861 10.7452459335 14.6487259865 18.5808179379 22.4762609005 0.0
500 003.002 1.0101010101 6.92914605141 17.1634873284 71.320207119 10.8896009922 15.8720009327 22.8146710396 27.2650620937 0.0
600 003.002 2.99003322259 6.84675788879 19.9736523066 129.775845051 11.737306118 16.8266079426 26.7727019787 37.5243890285 0.0
