CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
1 003.001 0 0.064465045929 0.0658099651337 0.0671548843384 0.064465045929 0.0671548843384 0.0671548843384 0.0671548843384 1.0
5 003.001 0 0.05970287323 0.0684822201729 0.130839824677 0.0597829818726 0.0633599758148 0.0824310779572 0.130839824677 1.0
10 003.001 0 0.0597140789032 0.152621857325 1.96550583839 0.0601940155029 0.0667610168457 0.144312858582 0.538265943527 0.983333333333
15 003.001 0 0.0588681697845 0.121620427478 0.353940963745 0.0611801147461 0.078635931015 0.225108861923 0.22820687294 1.0
30 003.001 0 0.0728878974915 0.327047765255 0.859036922455 0.130372047424 0.293230056763 0.597496986389 0.666002988815 1.0
50 003.001 0 0.218163967133 1.05483810208 2.81918501854 0.55512881279 0.984649896622 1.67775678635 2.16911077499 0.930379746835
75 003.001 0 0.29817700386 2.33109537994 6.51842904091 0.947061061859 2.23743700981 4.06991696358 5.27066302299 0.632352941176
100 003.001 0 0.350214958191 3.77168402374 12.1915631294 0.843620061874 2.96955108643 7.62084197998 9.0067448616 0.4875
150 003.001 0 0.198729038239 6.50939839301 31.1084780693 1.27564883232 4.82294011116 14.2177782059 17.7789170742 0.358695652174
200 003.001 0 1.2556810379 7.16753168459 23.6141080856 1.82175207138 4.93528914452 15.2391359806 16.1034989357 0.287037037037
300 003.001 0 4.54914283752 9.90441748202 27.403678894 5.55405187607 9.14007091522 15.1047859192 17.0663080215 0.08125
