CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
1 008.002 0 0.0415270328522 0.0415270328522 0.0415270328522 0.0415270328522 0.0415270328522 0.0415270328522 0.0415270328522 1.0
5 008.002 0 0.0333430767059 0.0534465154012 0.11524605751 0.0347311496735 0.040225982666 0.106971979141 0.11524605751 1.0
10 008.002 0 0.0337679386139 0.108421284577 2.03647398949 0.0341699123383 0.0372159481049 0.050822019577 0.0562369823456 0.98275862069
15 008.002 0 0.0347619056702 0.0796379475367 0.218606948853 0.0355348587036 0.0644659996033 0.160640001297 0.200473070145 1.0
30 008.002 0 0.0367729663849 0.169783679532 0.713283061981 0.0441040992737 0.158679962158 0.308929920197 0.444937944412 1.0
50 008.002 0 0.101680040359 1.02235447976 3.23144292831 0.450217008591 0.946007966995 1.68839597702 2.19454717636 0.935483870968
75 008.002 0 0.105072021484 2.09920892571 6.04938411713 0.667176961899 1.84855389595 3.98501896858 4.53617715836 0.651515151515
100 008.002 0 0.774312973022 3.53475999236 15.0100221634 1.17116904259 3.11742401123 6.1542289257 7.9060189724 0.5375
150 008.002 0 0.0697150230408 4.53984679047 18.1809508801 0.426147937775 2.80098295212 10.184278965 15.4700508118 0.539473684211
200 008.002 0 0.968375205994 6.9907381194 32.8571021557 1.34730100632 5.3747420311 12.673637867 13.9878749847 0.321428571429
300 008.002 0 4.46387290955 13.6170675596 47.1470441818 5.61040902138 10.2134160995 25.0330400467 41.7855010033 0.0666666666667
