CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
1 007.001 0 0.170953989029 0.170953989029 0.170953989029 0.170953989029 0.170953989029 0.170953989029 0.170953989029 1.0
5 007.001 0 0.107268095016 0.183507108688 0.300738096237 0.122278928757 0.153861045837 0.289928913116 0.300738096237 1.0
10 007.001 0 0.105825901031 0.214122122732 0.406446933746 0.11564207077 0.191318035126 0.301085948944 0.384222984314 1.0
15 007.001 0 0.103497028351 0.280717786153 1.23043990135 0.119505882263 0.199886083603 0.482449054718 0.668741941452 1.0
30 007.001 0 0.102112054825 0.554613521225 1.36745786667 0.227328062057 0.514298915863 0.97562289238 1.05778598785 1.0
50 007.001 0 0.564068078995 1.48353262901 3.74353408813 0.804365158081 1.44978904724 1.98973989487 2.87526297569 0.766666666667
75 007.001 0 0.294241905212 2.33150741713 6.57126307487 0.812849998474 2.19800400734 4.15141606331 4.60939502716 0.642857142857
100 007.001 0 0.534431934357 4.37434743935 18.2943201065 1.6666200161 3.66489291191 7.6575357914 10.9271008968 0.443396226415
150 007.001 0 0.53688788414 5.38900989185 17.7692041397 1.25448799133 4.06825590134 12.1113450527 15.6242828369 0.4
200 007.001 0 1.67685604095 7.28339800543 21.8656430244 2.12014508247 6.00492501259 15.9140338898 17.954761982 0.244897959184
300 007.001 0 4.70238995552 10.7131354199 52.0650389194 5.32733106613 8.47236609459 15.0319328308 18.1467490196 0.0697674418605
