CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
1 004.001 0 0.071035861969 0.0711809396744 0.0713260173798 0.071035861969 0.0713260173798 0.0713260173798 0.0713260173798 1.0
5 004.001 0 0.0600810050964 0.0818680673838 0.138923883438 0.0601060390472 0.0648138523102 0.137403011322 0.138923883438 1.0
10 004.001 0 0.0601480007172 0.0998687903086 0.242503166199 0.0630240440369 0.0726869106293 0.222468137741 0.233867883682 1.0
15 004.001 0 0.0595560073853 0.120631415793 0.899868011475 0.0607409477234 0.0832009315491 0.18407201767 0.199572086334 1.0
30 004.001 0 0.062844991684 0.323319382482 0.910470962524 0.108363866806 0.264698982239 0.61741399765 0.725602149963 1.0
50 004.001 0 0.177361965179 0.944793840031 2.25549197197 0.537075996399 0.873100042343 1.4682469368 1.80039000511 0.956043956044
75 004.001 0 0.253220796585 2.26634135928 7.57321405411 0.76858496666 2.14065599442 4.46373105049 4.62845492363 0.664285714286
100 004.001 0 0.18232178688 3.17616824003 10.0121870041 0.604088068008 2.93732380867 6.36425805092 7.96215701103 0.557692307692
150 004.001 0 0.613183021545 5.29814870747 18.2710208893 1.2150080204 4.37062096596 12.2953081131 14.2899441719 0.454081632653
200 004.001 0 1.24481987953 6.11036090108 21.7874507904 1.941010952 5.22982501984 11.1026380062 13.2152831554 0.311688311688
300 004.001 0 4.69314908981 10.7942949483 35.9750609398 5.56689691544 9.5347161293 16.824652195 18.3915548325 0.0704225352113
