CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
1 001.001 0 0.205173969269 5.31915700433 10.4331400394 0.205173969269 10.4331400394 10.4331400394 10.4331400394 0.5
5 001.001 0 0.141859054565 0.291284182492 1.1530790329 0.142317056656 0.214314937592 0.598071813583 1.1530790329 1.0
10 001.001 0 0.149132013321 0.388671120008 2.05608296394 0.149902820587 0.203598976135 1.37351202965 1.37368011475 0.979166666667
15 001.001 0 0.146270990372 0.274554139689 0.563122987747 0.158699989319 0.266201019287 0.435222148895 0.540362119675 1.0
30 001.001 0 0.159366846085 0.548977606224 1.23060393333 0.269566059113 0.506053924561 0.830307006836 0.951188802719 1.0
50 001.001 0 0.467889070511 1.40620193027 3.28196001053 0.943862915039 1.38962197304 1.77890610695 2.36997699738 0.833333333333
75 001.001 0 0.630464076996 2.78407701424 7.40915489197 1.17774605751 2.72127389908 4.56946086884 6.02647900581 0.578571428571
100 001.001 0 0.541346073151 5.0836965821 12.270802021 2.26644611359 4.58513092995 8.76990103722 9.27914309502 0.363636363636
150 001.001 0 0.446449995041 6.99086961454 21.4763948917 1.35026407242 6.45894908905 13.8887140751 14.5834150314 0.275510204082
200 001.001 0 1.19784998894 10.274825223 36.9260549545 3.27701401711 8.54997086525 19.7233860493 24.9874169827 0.13829787234
300 001.001 0 4.86896181107 14.1918516318 38.905436039 6.20663499832 12.163533926 25.1567850113 28.9797091484 0.04
